label,lat,lon,precision,place
Georgian_Kartlian,41.98,44.11,district,"Gori, Shida Kartli, Georgia"
Georgian_Khevsurian,42.66,45.16,district,"Shatili, Khevsureti, Georgia"
Georgian_Lechkhumian,42.65,42.77,district,"Tsageri, Lechkhumi, Georgia"
Georgian_Meskhian,41.64,42.98,district,"Akhaltsikhe, Samtskhe (Meskheti), Georgia"
Georgian_Mtiuletian,42.35,44.68,district,"Pasanauri, Mtiuleti, Georgia"
Georgian_Northeast,42.50,45.50,region,"northeastern highlands (Tusheti/Khevsureti), Georgia"
Georgian_Rachan,42.52,43.15,district,"Ambrolauri, Racha, Georgia"
Georgian_Tbilisi,41.72,44.78,site,"Tbilisi, Georgia"
Georgian_Tushetian,42.38,45.63,district,"Omalo, Tusheti, Georgia"
Georgian_West,42.20,42.50,region,"western Georgia (Imereti/Samegrelo)"
German,51.10,10.40,country,"Germany"
German_Baden-Wurttemberg_Ellwangen,48.96,10.13,site,"Ellwangen, Baden-Wurttemberg, Germany"
German_Bavaria_Middle_Franconia_Erlangen,49.60,11.00,site,"Erlangen, Middle Franconia, Bavaria, Germany"
German_East,51.50,13.00,region,"eastern Germany (Saxony/Brandenburg)"
German_Hamburg,53.55,9.99,site,"Hamburg, Germany"
German_Lower_Saxony,52.37,9.73,region,"Hannover, Lower Saxony, Germany"
German_Lower_Silesia,51.11,17.03,region,"Wroclaw, Lower Silesia, Poland"
German_Mecklenburg,53.63,11.42,region,"Schwerin, Mecklenburg, Germany"
German_North,53.50,10.00,region,"northern Germany (Hamburg/Schleswig-Holstein)"
German_North_Bohemia,50.66,14.04,region,"Usti nad Labem, north Bohemia, Czechia"
German_North_Rhine-Westphalia,51.23,6.78,region,"Dusseldorf, North Rhine-Westphalia, Germany"
German_Saxony-Anhalt,52.13,11.63,region,"Magdeburg, Saxony-Anhalt, Germany"
German_Saxony_Leipzig,51.34,12.37,site,"Leipzig, Saxony, Germany"
German_Thuringia,50.98,11.03,region,"Erfurt, Thuringia, Germany"
Gilak,37.28,49.58,ethnic,"Rasht, Gilan, Iran"
Godoberi,42.65,46.20,ethnic,"Godoberi, Botlikh district, Dagestan, Russia"
Gond,21.50,80.50,ethnic,"Gondwana, Madhya Pradesh/Chhattisgarh, India"
Greek_Armenian_Highland_Erzurum,39.91,41.27,district,"Erzurum, Turkey"
Greek_Armenian_Highland_Kars,40.60,43.10,district,"Kars, Turkey"
Greek_Cappadocia_Kaisareia,38.73,35.49,site,"Kayseri (Kaisareia), Cappadocia, Turkey"
Greek_Cappadocia_Nigdi_(Karamanli),37.97,34.68,site,"Nigde, Cappadocia, Turkey"
Greek_Central_Anatolia,38.80,34.00,region,"central Anatolia, Turkey"
Greek_Central_Greece,38.90,22.43,region,"Central Greece (Sterea Ellada)"
Greek_Central_Greece_Phocis,38.53,22.38,district,"Amfissa, Phocis, Greece"
Greek_Central_Greece_Phthiotis,38.90,22.43,district,"Lamia, Phthiotis, Greece"
Greek_Central_Macedonia,40.64,22.94,region,"Thessaloniki, Central Macedonia, Greece"
Greek_Crete,35.24,24.81,region,"Crete, Greece"
Greek_Crete_Chania,35.51,24.02,district,"Chania, Crete, Greece"
Greek_Crete_Heraklion,35.34,25.13,district,"Heraklion, Crete, Greece"
Greek_Crete_Lasithi,35.19,25.72,district,"Agios Nikolaos, Lasithi, Crete, Greece"
Greek_Crete_Muslim_(Cretan_Turk),35.24,24.81,ethnic,"Crete, Greece (Cretan Muslims)"
Greek_Crete_Rethymno,35.37,24.47,district,"Rethymno, Crete, Greece"
Greek_Cyclades_Amorgos,36.83,25.90,site,"Amorgos, Cyclades, Greece"
Greek_Cyclades_Kea,37.63,24.34,site,"Kea, Cyclades, Greece"
Greek_Cyclades_Milos,36.69,24.44,site,"Milos, Cyclades, Greece"
Greek_Cyclades_Tinos,37.55,25.16,site,"Tinos, Cyclades, Greece"
Greek_Cyprus,35.17,33.36,country,"Nicosia, Cyprus"
Greek_Dodecanese_Kos,36.89,27.29,site,"Kos, Dodecanese, Greece"
Greek_Dodecanese_Rhodes,36.43,28.22,site,"Rhodes, Dodecanese, Greece"
Greek_Eastern_Macedonia_and_Thrace,41.12,25.40,region,"Komotini, Eastern Macedonia and Thrace, Greece"
Greek_Eastern_Rumelia/Northern_Thrace,42.15,24.75,region,"Plovdiv, Eastern Rumelia, Bulgaria"
Greek_Epirus,39.67,20.85,region,"Ioannina, Epirus, Greece"
Greek_Euboea,38.46,23.60,district,"Chalcis, Euboea, Greece"
Greek_Euboea_Central,38.60,23.80,district,"central Euboea, Greece"
Greek_Heptanese_Corfu,39.62,19.92,site,"Corfu, Ionian Islands, Greece"
Greek_Italy_Apulia,40.19,18.28,district,"Grecia Salentina (Calimera), Apulia, Italy"
Greek_Lycaonia_Ikonio,37.87,32.48,site,"Konya (Ikonion), Lycaonia, Turkey"
Greek_Peloponnese_Achaea,38.25,21.73,district,"Patras, Achaea, Greece"
Greek_Peloponnese_Arcadia,37.51,22.38,district,"Tripoli, Arcadia, Greece"
Greek_Peloponnese_Argolis,37.57,22.80,district,"Nafplio, Argolis, Greece"
Greek_Peloponnese_Corinthia,37.94,22.95,district,"Corinth, Corinthia, Greece"
Greek_Peloponnese_Elis,37.68,21.44,district,"Pyrgos, Elis, Greece"
Greek_Peloponnese_Laconia,37.07,22.43,district,"Sparta, Laconia, Greece"
Greek_Peloponnese_Laconia_Deep_Mani,36.67,22.38,district,"Areopoli, Deep Mani, Laconia, Greece"
Greek_Peloponnese_Laconia_Eurotas,36.85,22.68,district,"Skala, Eurotas valley, Laconia, Greece"
Greek_Peloponnese_Laconia_Monemvasia,36.69,23.05,site,"Monemvasia, Laconia, Greece"
Greek_Peloponnese_Laconia_Sparta,37.07,22.43,site,"Sparta, Laconia, Greece"
Greek_Peloponnese_Laconia_Vardounia/East_Taygetos,36.90,22.42,district,"Vardounia, east Taygetos, Laconia, Greece"
Greek_Peloponnese_Messenia,37.04,22.11,district,"Kalamata, Messenia, Greece"
Greek_Peloponnese_Messenia_Outer_Mani,36.89,22.23,district,"Kardamyli, Outer Mani, Messenia, Greece"
Greek_Peloponnese_Tsakonia_Inland,37.35,22.65,district,"Kastanitsa, inland Tsakonia, Arcadia, Greece"
Greek_Peloponnese_Tsakonia_Littoral,37.16,22.86,district,"Leonidio, coastal Tsakonia, Arcadia, Greece"
Greek_Pontus,41.00,39.72,region,"Trabzon, Pontus, Turkey"
Greek_Thessaly,39.64,22.42,region,"Larissa, Thessaly, Greece"
Greek_Western_Anatolia_Phokaia,38.67,26.76,site,"Foca (Phokaia), Izmir, Turkey"
Greek_Western_Anatolia_Smyrna,38.42,27.14,site,"Izmir (Smyrna), Turkey"
Greek_Western_Macedonia_Muslim_(Vallahas/Patriyot),40.08,21.43,district,"Grevena/Anaselitsa, Western Macedonia, Greece"
Greenlander_East,65.61,-37.64,region,"Tasiilaq, East Greenland"
Greenlander_East_(European-Mixed),65.61,-37.64,region,"Tasiilaq, East Greenland"
Greenlander_West,64.18,-51.72,region,"Nuuk, West Greenland"
Greenlander_West_(European-Mixed),64.18,-51.72,region,"Nuuk, West Greenland"
Gujar_Kashmir,34.08,74.80,region,"Srinagar, Kashmir, India"
Gujar_Khyber_Pakhtunkhwa,34.01,71.58,region,"Peshawar, Khyber Pakhtunkhwa, Pakistan"
Gujar_Rajasthan,26.91,75.79,region,"Jaipur, Rajasthan, India"
Gujarati,23.03,72.58,region,"Ahmedabad, Gujarat, India"
Gujarati_Bania,23.03,72.58,region,"Ahmedabad, Gujarat, India"
Gujarati_Brahmin,23.03,72.58,region,"Ahmedabad, Gujarat, India"
Gujarati_Brahmin_Audichya,23.92,72.38,site,"Siddhpur, Gujarat, India"
Gujarati_Brahmin_Bardai,21.64,69.61,district,"Barda hills, Porbandar, Gujarat, India"
Gujarati_Brahmin_Nagar,23.79,72.64,site,"Vadnagar, Gujarat, India"
Gujarati_Koli,22.50,72.00,region,"Gujarat, India"
Gujarati_Muslim_Ismaili,23.03,72.58,region,"Ahmedabad, Gujarat, India"
Gujarati_Muslim_Nagori,23.03,72.58,guess,"Gujarat, India (Nagori Muslims)"
Gujarati_Muslim_Sunni_Bharuchi,21.71,72.99,site,"Bharuch, Gujarat, India"
Gujarati_Patel,22.56,72.96,district,"Anand (Charotar), Gujarat, India"
Gumuz_Ethiopia,10.07,34.53,ethnic,"Assosa, Benishangul-Gumuz, Ethiopia"
Gurung,28.30,84.20,ethnic,"Lamjung/Pokhara area, Nepal"
Hadza,-3.70,35.10,ethnic,"Lake Eyasi, Tanzania"
Hai||om,-19.20,16.20,ethnic,"Etosha area, Namibia"
Hakkipikki,12.97,76.50,ethnic,"southern Karnataka, India"
Han_Beijing,39.90,116.40,site,"Beijing, China"
Han_Chongqing,29.56,106.55,site,"Chongqing, China"
Han_Fujian_Fuzhou,26.07,119.30,site,"Fuzhou, Fujian, China"
Han_Guangdong,23.13,113.26,region,"Guangdong, China"
Han_Guangdong_Guangzhou,23.13,113.26,site,"Guangzhou, Guangdong, China"
Han_Guangxi_Chongzuo,22.38,107.36,site,"Chongzuo, Guangxi, China"
Han_Guangxi_Fusui,22.63,107.90,site,"Fusui County, Guangxi, China"
Han_Guangxi_Guigang,23.10,109.60,site,"Guigang, Guangxi, China"
Han_Guangxi_Hechi,24.69,108.06,site,"Hechi, Guangxi, China"
Han_Guangxi_Jingxi,23.13,106.42,site,"Jingxi, Guangxi, China"
Han_Guangxi_Laibin,23.75,109.22,site,"Laibin, Guangxi, China"
Han_Guangxi_Tianlin,24.29,106.23,site,"Tianlin County, Guangxi, China"
Han_Guangxi_Tianyang,23.74,106.92,site,"Tianyang, Baise, Guangxi, China"
Han_Guizhou_Guiyang,26.65,106.63,site,"Guiyang, Guizhou, China"
Han_Henan_Pingqiao,32.13,114.08,site,"Pingqiao District, Xinyang, Henan, China"
Han_Henan_Zhengzhou,34.75,113.63,site,"Zhengzhou, Henan, China"
Han_Hubei_Wuhan,30.59,114.31,site,"Wuhan, Hubei, China"
Han_Jiangsu_Nanjing,32.06,118.80,site,"Nanjing, Jiangsu, China"
Han_Shandong_Jinan,36.67,117.00,site,"Jinan, Shandong, China"
Han_Shanghai,31.23,121.47,site,"Shanghai, China"
Han_Shanxi_Taiyuan,37.87,112.55,site,"Taiyuan, Shanxi, China"
Han_Sichuan_Chengdu,30.57,104.07,site,"Chengdu, Sichuan, China"
Han_Yunnan_Guangnan,24.05,105.07,site,"Guangnan County, Wenshan, Yunnan, China"
Han_Yunnan_Qiubei,24.05,104.19,site,"Qiubei County, Wenshan, Yunnan, China"
Han_Yunnan_Wenshan,23.37,104.24,site,"Wenshan, Yunnan, China"
Han_Zhejiang_Hangzhou,30.27,120.15,site,"Hangzhou, Zhejiang, China"
Hani,23.37,102.40,ethnic,"Honghe Hani prefecture, Yunnan, China"
Haryanvi_Jatt,28.90,76.58,region,"Rohtak, Haryana, India"
Hausa,12.00,8.52,ethnic,"Kano, northern Nigeria"
Hawaiian,21.31,-157.86,region,"Honolulu, Hawaii, USA"
Hazara_Afghanistan,34.82,67.83,ethnic,"Bamyan, Hazarajat, Afghanistan"
Hazara_Pakistan,30.18,67.00,ethnic,"Quetta, Balochistan, Pakistan"
Hema,1.56,30.25,ethnic,"Bunia, Ituri, DR Congo"
Herero_Namibia,-20.50,17.00,ethnic,"Otjozondjupa, Namibia"
Hezhen,47.65,132.51,ethnic,"Tongjiang, Heilongjiang, China"
Hima,-0.60,30.65,ethnic,"Mbarara, western Uganda"
Himachali_Brahmin,31.10,77.17,region,"Shimla, Himachal Pradesh, India"
Himachali_Rajput,31.10,77.17,region,"Shimla, Himachal Pradesh, India"
Hinukh,42.20,46.10,ethnic,"Hinukh, Tsunta district, Dagestan, Russia"
Hmar,24.30,93.20,ethnic,"Manipur/Mizoram borderlands, India"
Hmong_Thailand,18.79,98.98,ethnic,"Chiang Mai highlands, Thailand"
Ho,22.55,85.80,ethnic,"Chaibasa, West Singhbhum, Jharkhand, India"
Htin_Mal,19.20,100.90,ethnic,"Nan Province, Thailand"
Huambisa,-4.00,-77.80,ethnic,"Rio Santiago, Amazonas, Peru"
Hui_Gansu,35.60,103.21,district,"Linxia, Gansu, China"
Hui_Guizhou,26.65,106.63,guess,"Guiyang, Guizhou, China"
Huichol,22.20,-104.30,ethnic,"Sierra Huichola, Jalisco/Nayarit, Mexico"
Hungarian,47.50,19.04,country,"Budapest, Hungary"
Hunzib,42.13,46.20,ethnic,"Hunzib, Tsunta district, Dagestan, Russia"
Hutu_Burundi,-3.38,29.36,country,"Bujumbura, Burundi"
Iban,2.30,111.83,ethnic,"Sibu, Sarawak, Malaysia"
Icelandic,64.15,-21.94,country,"Reykjavik, Iceland"
Igbo,6.45,7.50,ethnic,"Enugu, Igboland, Nigeria"
Igorot_Kankanaey,17.00,120.80,ethnic,"Mountain Province/Benguet, Luzon, Philippines"
Indian_South,12.00,78.00,region,"southern India"
Indo-Trinidadian,10.50,-61.30,guess,"Trinidad, Trinidad and Tobago"
Ingrian,59.60,30.20,ethnic,"Ingria, Leningrad Oblast, Russia"
Ingushian,43.23,44.77,region,"Nazran, Ingushetia, Russia"
Iranian_Arab_Khuzestan,31.32,48.67,region,"Ahvaz, Khuzestan, Iran"
Iranian_Jew,32.65,51.67,ethnic,"Isfahan, Iran"
Iraqi_Arab,33.34,44.40,country,"Baghdad, Iraq"
Iraqi_Arab_Anbar,33.42,43.30,region,"Ramadi, Anbar, Iraq"
Iraqi_Arab_Baghdad,33.34,44.40,site,"Baghdad, Iraq"
Iraqi_Arab_Basra,30.51,47.78,district,"Basra, Iraq"
Iraqi_Arab_Dhi_Qar,31.05,46.26,district,"Nasiriyah, Dhi Qar, Iraq"
Iraqi_Arab_Nineveh,36.34,43.13,district,"Mosul, Nineveh, Iraq"
Iraqi_Arab_Saladin,34.61,43.68,district,"Tikrit, Saladin, Iraq"
Iraqi_Arab_South,31.00,46.50,region,"southern Iraq"
Iraqi_Arab_West,33.42,43.00,region,"western Iraq (Anbar)"
Iraqi_Jew,33.34,44.40,ethnic,"Baghdad, Iraq"
Iraqw,-3.85,35.53,ethnic,"Mbulu, Manyara, Tanzania"
Irish,53.35,-7.50,country,"Ireland"
Irish_Ulster,54.70,-7.00,region,"Ulster, Ireland/Northern Ireland"
Irula,11.40,76.70,ethnic,"Nilgiris, Tamil Nadu, India"
Italian_Abruzzo_(Abruzzese),42.35,13.40,region,"L'Aquila, Abruzzo, Italy"
Italian_Aosta_Valley_(Valdotain),45.73,7.32,region,"Aosta, Aosta Valley, Italy"
Italian_Apulia_(Apulian),41.13,16.87,region,"Bari, Apulia, Italy"
Italian_Apulia_(Salentine),40.35,18.17,district,"Lecce, Salento, Apulia, Italy"
Italian_Basilicata_(Lucanian),40.64,15.81,region,"Potenza, Basilicata, Italy"
Italian_Calabria_(Calabrese),38.91,16.59,region,"Catanzaro, Calabria, Italy"
Italian_Calabria_(Cosentian),39.30,16.25,district,"Cosenza, Calabria, Italy"
Italian_Calabria_Reggio_Calabria_(Calabrese),38.11,15.65,site,"Reggio Calabria, Calabria, Italy"
Italian_Campania_(Campanian),40.85,14.27,region,"Naples, Campania, Italy"
Italian_Campania_Benevento_(Campanian),41.13,14.78,site,"Benevento, Campania, Italy"
Italian_Campania_Naples_(Campanian),40.85,14.27,site,"Naples, Campania, Italy"
Italian_Campania_Salerno_(Campanian),40.68,14.77,site,"Salerno, Campania, Italy"
Italian_Carloforte_(Ligurian),39.15,8.31,site,"Carloforte, San Pietro Island, Sardinia, Italy"
Italian_Emilia_(Emilian),44.49,11.34,region,"Bologna, Emilia, Italy"
Italian_Friuli,46.06,13.24,region,"Udine, Friuli, Italy"
Italian_Friuli_(Friulian),46.06,13.24,region,"Udine, Friuli, Italy"
Italian_Friuli_Sappada_(Bavarian),46.57,12.68,site,"Sappada, Friuli-Venezia Giulia, Italy"
Italian_Friuli_Sauris_(Bavarian),46.47,12.71,site,"Sauris, Friuli-Venezia Giulia, Italy"
Italian_Friuli_Timau_(Bavarian),46.58,13.02,site,"Timau, Paluzza, Friuli, Italy"
Italian_Lazio_(Lazian),41.90,12.50,region,"Rome, Lazio, Italy"
Italian_Liguria_(Ligurian),44.41,8.93,region,"Genoa, Liguria, Italy"
Italian_Lombardy_(Lombard),45.46,9.19,region,"Milan, Lombardy, Italy"
Italian_Lombardy_Bergamo_(Lombard),45.70,9.67,site,"Bergamo, Lombardy, Italy"
Italian_Marche_(Marchigiano),43.62,13.52,region,"Ancona, Marche, Italy"
Italian_Marche_Ascoli_Piceno_(Abruzzese),42.85,13.58,site,"Ascoli Piceno, Marche, Italy"
Italian_Molise_(Molisan),41.56,14.66,region,"Campobasso, Molise, Italy"
Italian_Piedmont_(Piedmontese),45.07,7.69,region,"Turin, Piedmont, Italy"
Italian_Piedmont_Cuneo_(Occitan_or_Piedmontese),44.39,7.55,district,"Cuneo, Piedmont, Italy"
Italian_Piedmont_Domodossola_(Lombard),46.12,8.29,site,"Domodossola, Piedmont, Italy"
Italian_Piedmont_Val_Borbera_(Ligurian),44.72,9.05,district,"Val Borbera, Alessandria, Piedmont, Italy"
Italian_Trentino,46.07,11.12,region,"Trento, Trentino, Italy"
Italian_Trentino_(Trentino_or_Ladin),46.43,11.72,district,"Val di Fassa, Trentino, Italy"
Italian_Trentino_(Trentino_or_Venetian),46.07,11.12,region,"Trento, Trentino, Italy"
Italian_Tuscany_(Tuscan),43.77,11.26,region,"Florence, Tuscany, Italy"
Italian_Tuscany_Lunigiana_(Emilian),44.38,9.88,district,"Pontremoli, Lunigiana, Tuscany, Italy"
Italian_Umbria_(Umbrian),43.11,12.39,region,"Perugia, Umbria, Italy"
Italian_Veneto_(Venetian),45.44,12.32,region,"Venice, Veneto, Italy"
Italian_Veneto_Lessinia_(Cimbrian),45.62,11.10,district,"Giazza, Lessinia, Verona, Italy"
Italki_(Italian_Jew),41.90,12.50,ethnic,"Rome, Italy"
Itelmen,57.80,158.67,ethnic,"Tigil, Kamchatka, Russia"
Japanese,35.68,139.69,country,"Tokyo, Japan"
Jarawa,12.00,92.80,ethnic,"South/Middle Andaman, Andaman Islands, India"
Javanese,-7.50,110.40,ethnic,"central Java, Indonesia"
Jehai,5.50,101.30,ethnic,"upper Perak, Malaysia"
Jingpo_China,24.44,98.58,ethnic,"Dehong prefecture, Yunnan, China"
Jola_Gambia,13.20,-16.30,ethnic,"Foni, western Gambia"
Jordanian_Arab_Christian,31.95,35.93,country,"Amman, Jordan"
Jordanian_Arab_Muslim,31.95,35.93,country,"Amman, Jordan"
Ju/'hoansi,-19.60,20.50,ethnic,"Tsumkwe, Nyae Nyae, Namibia"
Juang,21.63,85.58,ethnic,"Keonjhar, Odisha, India"
Kaba,9.15,18.39,ethnic,"Sarh, Moyen-Chari, Chad"
Kadar,10.40,76.90,ethnic,"Anaimalai hills, Kerala/Tamil Nadu, India"
Kaitag,42.05,47.75,ethnic,"Kaitag district, Dagestan, Russia"
Kakwa,3.40,30.95,ethnic,"Koboko, northwestern Uganda"
Kalash,35.70,71.70,ethnic,"Kalash valleys, Chitral, Pakistan"
Kalmyk,46.31,44.27,region,"Elista, Kalmykia, Russia"
Kambera_Rindi,-9.80,120.40,site,"Rindi, East Sumba, Indonesia"
Kambera_Wunga,-9.70,120.30,site,"Wunga, East Sumba, Indonesia"
Kanjar,26.80,80.90,guess,"Uttar Pradesh, India (itinerant Kanjar)"
Kannadi_Brahmin_Karnataka,14.50,75.70,region,"Karnataka, India"
Kapu,16.50,80.60,ethnic,"coastal Andhra Pradesh, India"
Karachay,43.77,41.91,region,"Karachayevsk, Karachay-Cherkessia, Russia"
Karaite_Jew_Egypt,30.04,31.24,ethnic,"Cairo, Egypt"
Karaite_Jew_Iraq,33.34,44.40,guess,"Baghdad, Iraq"
Karakalpak,42.46,59.61,region,"Nukus, Karakalpakstan, Uzbekistan"
Karata,42.60,46.35,ethnic,"Karata, Akhvakh district, Dagestan, Russia"
Karelian,61.79,34.35,region,"Petrozavodsk, Karelia, Russia"
Karelian_Northern,65.20,31.17,district,"Kalevala, northern Karelia, Russia"
Karelian_Southeast_(Ludic),61.70,33.62,district,"Pryazha (Ludic area), Karelia, Russia"
Karelian_Southern,60.98,32.97,district,"Olonets, southern Karelia, Russia"
Karelian_Southwest_(Livvi),60.98,32.97,district,"Olonets (Livvi area), Karelia, Russia"
Karelian_Tver,57.13,35.47,district,"Likhoslavl, Tver Oblast, Russia"
Karen_S'gaw_Thailand,19.30,97.97,ethnic,"Mae Hong Son, Thailand"
Karitiana,-9.50,-63.60,ethnic,"Karitiana land, Rondonia, Brazil"
Kashmiri_Muslim,34.08,74.80,region,"Srinagar, Kashmir Valley, India"
Kashmiri_Muslim_Srinagar,34.08,74.80,site,"Srinagar, Kashmir, India"
Kashmiri_Pandit,34.08,74.80,ethnic,"Srinagar, Kashmir Valley, India"
Kashubian,54.33,18.20,region,"Kartuzy, Kashubia, Poland"
Kassena_Ghana,10.90,-1.09,ethnic,"Navrongo, Upper East Region, Ghana"
Kazakh,48.00,68.00,country,"Kazakhstan"
Kazakh_Gansu,39.63,94.34,district,"Aksai Kazakh Autonomous County, Gansu, China"
Kazakh_Kazakhstan,48.00,68.00,country,"Kazakhstan"
Kazakh_Kazakhstan_West,49.00,52.00,region,"West Kazakhstan (Atyrau/Uralsk)"
Kazakh_Russia_Omsk,54.99,73.37,district,"Omsk Oblast, Russia"
Kazakh_Xinjiang,43.91,81.32,district,"Yining, Ili, Xinjiang, China"
Kenyan_Bantu,-0.50,37.00,region,"central Kenya"
Ket,65.80,87.95,ethnic,"Turukhansk, middle Yenisei, Krasnoyarsk Krai, Russia"
Khakass,53.72,91.44,region,"Abakan, Khakassia, Russia"
Khakass_Kachins,53.90,91.00,district,"Kachin lands, central Khakassia, Russia"
Khakass_Koibals,53.20,91.00,district,"Beya district (Koibal steppe), Khakassia, Russia"
Khakass_Kyzils,55.00,89.50,district,"Ordzhonikidzevsky district, northern Khakassia, Russia"
Khakass_Sagai,53.14,90.53,district,"Askiz, Khakassia, Russia"
Khamnegan,50.00,116.00,ethnic,"Onon/Argun borderlands, Zabaykalsky Krai / Hulunbuir"
Khanty,61.00,69.00,ethnic,"Khanty-Mansiysk, Russia"
Khanty_Obdorsk,66.53,66.60,site,"Salekhard (Obdorsk), Yamalo-Nenets, Russia"
Khas_Brahmin_Nepal,28.50,82.00,ethnic,"mid-western hills, Nepal"
Khas_Dalit_Damai_Nepal,28.50,82.00,ethnic,"mid-western hills, Nepal"
Khas_Nepal,28.50,82.00,ethnic,"mid-western hills, Nepal"
Khmer_Cambodia,11.55,104.92,country,"Phnom Penh, Cambodia"
Khmer_Thailand,14.88,103.49,district,"Surin, northeastern Thailand"
Kho,35.85,71.79,ethnic,"Chitral, Khyber Pakhtunkhwa, Pakistan"
Khomani_San,-26.50,20.60,ethnic,"Kalahari, Northern Cape, South Africa"
Khonda_Dora,18.50,83.20,ethnic,"Vizianagaram hills, Andhra Pradesh, India"
Kikuyu,-0.42,36.95,ethnic,"Nyeri, central Kenya"
Kinh,21.03,105.85,country,"Hanoi, Vietnam"
Kohistani,35.30,73.00,ethnic,"Kohistan, Khyber Pakhtunkhwa, Pakistan"
Koinanbe,-5.40,144.60,site,"Koinambe, Jimi Valley, Jiwaka, Papua New Guinea"
Kol,24.50,81.30,ethnic,"Rewa area, Madhya Pradesh, India"
Kom,24.60,93.80,ethnic,"Manipur, India"
Komi,61.67,50.81,region,"Syktyvkar, Komi Republic, Russia"
Komi_Zyrian_Siberia,63.00,70.00,guess,"Komi settlers in western Siberia (Ob basin), Russia"
Kongo_Republic_of_the_Congo,-4.27,15.28,ethnic,"Brazzaville, Republic of the Congo"
Konkani_Christian_Catholic,15.30,74.00,ethnic,"Goa, India"
Korean,37.57,126.98,country,"Seoul, South Korea"
Korean_Yanbian_Antu,43.11,128.90,site,"Antu County, Yanbian, Jilin, China"
Korwa,23.20,83.20,ethnic,"Jharkhand/Chhattisgarh border, India"
Koryak,59.09,159.95,ethnic,"Palana, Kamchatka, Russia"
