label,lat,lon,precision,place
Poland_High_Medieval_Groszowice,50.63,17.95,site,"Groszowice, Opole, Poland"
Poland_High_Medieval_Konskie,51.19,20.41,site,"Konskie, Swietokrzyskie, Poland"
Poland_High_Medieval_Krakow,50.06,19.94,site,"Krakow, Poland"
Poland_High_Medieval_Lad,52.22,17.88,site,"Lad nad Warta, Greater Poland, Poland"
Poland_High_Medieval_Legowo,54.25,18.65,site,"Legowo near Pruszcz Gdanski, Poland"
Poland_High_Medieval_Markowice,52.75,18.35,site,"Markowice, Kuyavia, Poland"
Poland_High_Medieval_Milicz,51.53,17.28,site,"Milicz, Lower Silesia, Poland"
Poland_High_Medieval_Oblaczkowo,52.32,17.53,site,"Oblaczkowo near Wrzesnia, Poland"
Poland_High_Medieval_Ostrow_Lednicki,52.53,17.38,site,"Ostrow Lednicki, Greater Poland, Poland"
Poland_High_Medieval_Plonsk,52.62,20.38,site,"Plonsk, Mazovia, Poland"
Poland_High_Medieval_Poznan,52.41,16.93,site,"Poznan, Poland"
Poland_High_Medieval_Poznan_Srodka,52.41,16.96,site,"Srodka, Poznan, Poland"
Poland_High_Medieval_Rumin,52.25,18.10,site,"Rumin, Konin County, Poland"
Poland_High_Medieval_Santok,52.73,15.42,site,"Santok, Lubusz, Poland"
Poland_IA_Przeworsk_Gaski,52.83,18.35,site,"Gaski, Kuyavia, Poland"
Poland_LIA_Czulice,50.11,20.12,site,"Czulice near Krakow, Poland"
Poland_LIA_Wielbark_Czarnowko,54.55,17.83,site,"Czarnowko near Lebork, Poland"
Poland_LIA_Wielbark_Kowalewko,52.72,16.92,site,"Kowalewko, Oborniki County, Poland"
Poland_LIA_Wielbark_Maslomecz,50.77,24.03,site,"Maslomecz, Hrubieszow County, Poland"
Poland_LIA_Wielbark_Pruszcz_Gdanski,54.26,18.64,site,"Pruszcz Gdanski, Pomerania, Poland"
Poland_LIA_Wielbark_Weklice,54.13,19.35,site,"Weklice near Elblag, Poland"
Poland_LN_Funnelbeaker_(TRB),52.70,18.50,region,"Kuyavia, Poland"
Poland_LN_Lengyel_(BKG),52.60,18.90,region,"Brzesc Kujawski area, Kuyavia, Poland"
Poland_LN_Lengyel_Krusza_Zamkowa,52.77,18.29,site,"Krusza Zamkowa near Inowroclaw, Poland"
Poland_LN_Lengyel_Racot,51.99,16.60,site,"Racot, Koscian County, Poland"
Poland_LN_Lengyel_Siniarzewo,52.75,18.75,site,"Siniarzewo, Kuyavia, Poland"
Poland_MBA_Trzciniec_Bocheniec,50.80,20.32,site,"Bocheniec, Swietokrzyskie, Poland"
Poland_MBA_Trzciniec_Brodzica,50.83,23.90,site,"Brodzica near Hrubieszow, Poland"
Poland_MBA_Trzciniec_Dacharzow,50.72,21.60,site,"Dacharzow near Sandomierz, Poland"
Poland_MBA_Trzciniec_Guciow,50.63,23.03,site,"Guciow, Roztocze, Poland"
Poland_MBA_Trzciniec_Gustorzyn,52.62,18.83,site,"Gustorzyn, Kuyavia, Poland"
Poland_MBA_Trzciniec_Karczyn,52.73,18.25,site,"Karczyn near Inowroclaw, Poland"
Poland_MBA_Trzciniec_Koszyce,50.20,20.60,site,"Koszyce, Proszowice County, Poland"
Poland_MBA_Trzciniec_Nowa_Huta-Clo,50.07,20.05,site,"Nowa Huta-Clo, Krakow, Poland"
Poland_MBA_Trzciniec_Nowa_Huta-Mogila,50.06,20.05,site,"Nowa Huta-Mogila, Krakow, Poland"
Poland_MBA_Trzciniec_Pielgrzymowice,49.93,18.68,site,"Pielgrzymowice, Silesia, Poland"
Poland_MBA_Trzciniec_Pielgrzymowice_(I2a),49.93,18.68,site,"Pielgrzymowice, Silesia, Poland"
Poland_MBA_Trzciniec_Pielgrzymowice_(R1b),49.93,18.68,site,"Pielgrzymowice, Silesia, Poland"
Poland_MBA_Trzciniec_Slonowice,50.25,20.55,site,"Slonowice, Swietokrzyskie, Poland"
Poland_MBA_Trzciniec_Zerniki_Gorne,50.42,20.62,site,"Zerniki Gorne, Busko County, Poland"
Poland_Mesolithic_Maglemosian_Kamienskie,52.60,18.50,guess,"Kuyavia, Poland"
Poland_Mesolithic_Maglemosian_Lojewo,52.78,18.32,site,"Lojewo near Inowroclaw, Poland"
Poland_N_Globular_Amphora,52.60,18.50,region,"Kuyavia, Poland"
Poland_UP_Magdalenian_Maszycka,50.20,19.82,site,"Maszycka Cave, Ojcow, Poland"
Primorye_Early_Medieval_Heishui_Mohe,44.50,132.50,district,"Primorsky Krai, Russia"
Primorye_IA_Pospelovo,43.05,131.88,site,"Pospelovo, Russky Island, Vladivostok, Russia"
Primorye_MN_Boisman,42.72,131.20,site,"Boisman Bay, Primorsky Krai, Russia"
Primorye_N_Devils_Gate_Cave,44.63,135.53,site,"Devil's Gate Cave near Dalnegorsk, Russia"
Primorye_N_Letuchaya_Mysh,44.55,135.55,site,"Letuchaya Mysh Cave, Primorsky Krai, Russia"
Primorye_Paleometal,44.50,133.00,district,"Primorsky Krai, Russia"
Puerto_Rico_Ceramic,18.22,-66.42,country,"Puerto Rico"
Romania_BA,45.90,25.00,country,"Romania"
Romania_BA_Glavanesti,47.50,27.05,site,"Glavanestii Vechi, Botosani County, Romania"
Romania_CA-LBA_Glavanesti,47.50,27.05,site,"Glavanestii Vechi, Botosani County, Romania"
Romania_CA_Bodrogkeresztur,46.50,24.00,region,"Transylvania, Romania"
Romania_CA_Cernavoda,44.34,28.03,site,"Cernavoda, Constanta County, Romania"
Romania_CA_Decea_Muresului_Decea_Muresului,46.35,23.85,site,"Decea Muresului, Alba County, Romania"
Romania_CA_Gumelnita_Gumelnita,44.10,26.65,site,"Gumelnita near Oltenita, Romania"
Romania_CA_Gumelnita_Pietrele_Magura_Gorgana,44.02,26.02,site,"Pietrele Magura Gorgana, Giurgiu County, Romania"
Romania_CA_Gura_Baciului,46.82,23.52,site,"Gura Baciului near Cluj-Napoca, Romania"
Romania_EBA_Glina,44.40,26.22,site,"Glina near Bucharest, Romania"
Romania_EBA_Pietrele_Magura_Gorgana,44.02,26.02,site,"Pietrele Magura Gorgana, Giurgiu County, Romania"
Romania_EBA_Ploiesti,44.94,26.03,site,"Ploiesti, Prahova County, Romania"
Romania_EBA_Yamnaya,45.50,27.50,region,"Eastern Romania (Moldavia/Muntenia steppe)"
Romania_EN-CA_Salcuta_Garlesti_(unclear_context),44.36,23.82,site,"Garlesti, Craiova, Dolj County, Romania"
Romania_EN_Starcevo,45.80,21.50,region,"Banat, Romania"
Romania_EN_Starcevo-Cris,46.20,22.50,region,"Banat / Transylvania, Romania"
Romania_EUP_Oase,45.02,21.85,site,"Pestera cu Oase, Caras-Severin, Romania"
Romania_EUP_Pestera_Muierii,45.18,23.75,site,"Pestera Muierii, Baia de Fier, Gorj, Romania"
Romania_Early_Modern_Pericei,47.23,22.90,site,"Pericei, Salaj County, Romania"
Romania_Early_Modern_Pericei_Bathory,47.23,22.90,site,"Pericei, Salaj County, Romania"
Romania_High_Medieval_Ploiesti_Triaj,44.90,26.03,site,"Ploiesti Triaj, Prahova County, Romania"
Romania_LN_Boian_Cascioarele,44.15,26.30,site,"Cascioarele, Calarasi County, Romania"
Romania_LN_Boian_Curatesti,44.30,26.50,guess,"Muntenia, Romania"
Romania_LN_Boian_Muntenia,44.60,26.00,region,"Muntenia, Romania"
Romania_LN_Iclod_Iclod,46.98,23.80,site,"Iclod, Cluj County, Romania"
Romania_Late_Antiquity_Hun,46.50,21.50,guess,"Western Romania (Crisana)"
Romania_MBA_Catacomb,45.50,27.50,region,"Eastern Romania steppe"
Romania_MBA_Monteoru,45.20,26.68,site,"Sarata Monteoru, Buzau County, Romania"
Romania_MLBA_Trestiana,46.35,27.55,site,"Trestiana, Vaslui County, Romania"
Romania_Mesolithic_Iron_Gates,44.67,22.35,site,"Iron Gates, Danube, Romania"
Romania_N,45.90,25.00,country,"Romania"
Romania_N_Baile_Herculane,44.88,22.41,site,"Baile Herculane, Caras-Severin, Romania"
Romania_N_Dudesti,44.42,26.15,site,"Dudesti, Bucharest, Romania"
Romania_N_Iron_Gates,44.67,22.35,site,"Iron Gates, Danube, Romania"
Romania_N_Piscolt,47.58,22.32,site,"Piscolt, Satu Mare County, Romania"
Romania_Roman_Empire-Early_Medieval_(Byzantine)_Histria,44.55,28.77,site,"Histria, Constanta County, Romania"
Romania_UP_Aurignacian-Gravettian_Cioclovina,45.60,23.13,site,"Cioclovina Cave, Hunedoara, Romania"
Rostov_Ciscaucasia_EMBA_Yamnaya/Catacomb,47.00,41.00,district,"Southern Rostov Oblast, Russia"
Russia_Arkangelsk_Mesolithic_Veretye_Peschanitsa,61.50,38.85,site,"Peschanitsa, Lake Lacha, Arkhangelsk Oblast, Russia"
Russia_Bashkortostan_IA_Sarmatian_Chumarovo,53.30,55.80,guess,"Chumarovo, Bashkortostan, Russia"
Russia_Bashkortostan_IA_Sarmatian_Novo-Muraptalovo,52.75,56.35,site,"Novo-Muraptalovo, Kugarchinsky District, Bashkortostan"
Russia_Bashkortostan_LBA_Mezhovskaya,54.00,56.50,district,"Bashkortostan, Russia"
Russia_Bashkortostan_MLBA_Srubnaya_Alakul,53.50,56.00,district,"Bashkortostan, Russia"
Russia_Belgorod_Early_Medieval_Saltovo-Mayaki,50.60,37.50,district,"Belgorod Oblast, Russia"
Russia_Chuvashia_MBA_Abashevo,55.85,47.50,site,"Abashevo, Chuvashia, Russia"
Russia_Ingria_IA,59.70,30.30,region,"Ingria, Leningrad Oblast, Russia"
Russia_Ivanovo_BA_Fatyanovo,57.00,41.00,district,"Ivanovo Oblast, Russia"
Russia_Ivanovo_Early_Medieval,57.00,41.00,district,"Ivanovo Oblast, Russia"
Russia_Ivanovo_Early_Medieval_Viking_Age,57.00,41.00,district,"Ivanovo Oblast, Russia"
Russia_Ivanovo_High_Medieval_Viking_Age,57.00,41.00,district,"Ivanovo Oblast, Russia"
Russia_Ivanovo_IA,57.00,41.00,district,"Ivanovo Oblast, Russia"
Russia_Ivanovo_Late_Medieval,57.00,41.00,district,"Ivanovo Oblast, Russia"
Russia_Ivanovo_N_Lyalovo_Sakhtysh,56.85,40.50,site,"Sakhtysh, Teykovsky District, Ivanovo Oblast, Russia"
Russia_Ivanovo_N_Volosovo_Sakhtysh,56.85,40.50,site,"Sakhtysh, Teykovsky District, Ivanovo Oblast, Russia"
Russia_Kalmykia_EBA_Yamnaya,46.30,45.30,district,"Kalmykia, Russia"
Russia_Kalmykia_EMBA_Yamnaya/Catacomb,46.30,45.30,district,"Kalmykia, Russia"
Russia_Kalmykia_Eneolithic_Yashkulsky,46.17,45.35,site,"Yashkul, Kalmykia, Russia"
Russia_Kalmykia_MBA_Catacomb,46.30,45.30,district,"Kalmykia, Russia"
Russia_Kalmykia_MBA_Lola,46.30,45.30,district,"Kalmykia, Russia"
Russia_Karelia_Mesolithic_(EHG),61.70,35.60,region,"Yuzhny Oleny Ostrov, Lake Onega, Karelia, Russia"
Russia_Leningrad_BA_Fatyanovo,59.70,31.50,district,"Leningrad Oblast, Russia"
Russia_Leningrad_Early-High_Medieval_Viking_Age_Ladoga,59.99,32.30,site,"Staraya Ladoga, Leningrad Oblast, Russia"
Russia_Leningrad_Early_Medieval_Viking_Age_Ladoga,59.99,32.30,site,"Staraya Ladoga, Leningrad Oblast, Russia"
Russia_Leningrad_High_Medieval_Viking_Age_Ladoga,59.99,32.30,site,"Staraya Ladoga, Leningrad Oblast, Russia"
Russia_Lipetsk_Eneolithic_Ksizovo,52.35,38.95,site,"Ksizovo, Zadonsky District, Lipetsk Oblast, Russia"
Russia_Lipetsk_Eneolithic_Vasilyevsky,52.40,39.00,guess,"Lipetsk Oblast, Russia"
Russia_Lipetsk_MBA_Catacomb_Ksizovo,52.35,38.95,site,"Ksizovo, Zadonsky District, Lipetsk Oblast, Russia"
Russia_Lipetsk_N_Ksizovo,52.35,38.95,site,"Ksizovo, Zadonsky District, Lipetsk Oblast, Russia"
Russia_Moscow_BA_Fatyanovo,55.75,37.62,district,"Moscow Oblast, Russia"
Russia_Moscow_Mesolithic_Zamostje,56.35,38.15,site,"Zamostje 2, Sergiev Posad District, Moscow Oblast, Russia"
Russia_Murmansk_Early_Metal_Age_Bolshoy_Oleni_Ostrov,69.05,36.30,guess,"Bolshoy Oleny Island, Murmansk Oblast, Russia"
Russia_Murmansk_Late_Modern_Chalmny-Varre,67.60,36.00,site,"Chalmny-Varre, Lovozero District, Murmansk Oblast, Russia"
Russia_Orenburg_EBA_Yamnaya,51.80,55.10,district,"Orenburg Oblast, Russia"
Russia_Orenburg_IA_Sarmatian_Pokrovka,50.95,54.90,site,"Pokrovka, Orenburg Oblast, Russia"
Russia_Orenburg_MLBA_Sintashta,51.80,55.10,district,"Orenburg Oblast, Russia"
Russia_Orenburg_Mesolithic_Romanov-Il'murzin_Ural_River_Beach,51.60,55.00,guess,"Ural River, Orenburg Oblast, Russia"
Russia_Orenburg_Neolithic_Labazy,52.85,51.85,site,"Labazy, Kurmanaevsky District, Orenburg Oblast, Russia"
Russia_Pskov_Early-High_Medieval_Viking_Age_Pskov,57.82,28.33,site,"Pskov, Russia"
Russia_Rostov_EBA_Yamnaya,47.50,40.50,district,"Rostov Oblast, Russia"
Russia_Rostov_EMBA_Yamnaya/Catacomb,47.50,40.50,district,"Rostov Oblast, Russia"
Russia_Rostov_Early-High_Medieval_Rostov-on-Don_Nomad,47.23,39.72,site,"Rostov-on-Don, Russia"
Russia_Rostov_Eneolithic_Remontnoye,46.57,43.65,site,"Remontnoye, Rostov Oblast, Russia"
Russia_Rostov_Eneolithic_Sredni_Stog_Krivyansky,47.40,40.15,site,"Krivyanskaya, Rostov Oblast, Russia"
Russia_Rostov_IA_Sarmatian_Chebotarev,47.50,40.50,guess,"Rostov Oblast, Russia"
Russia_Rostov_IA_Sarmatian_Nesvetay,47.62,39.72,site,"Rodionovo-Nesvetayskoye, Rostov Oblast, Russia"
Russia_Rostov_MBA_Catacomb,47.50,40.50,district,"Rostov Oblast, Russia"
Russia_Samara_EBA_Yamnaya,53.20,50.20,district,"Samara Oblast, Russia"
Russia_Samara_Eneolithic_Chekalino,53.90,51.10,site,"Chekalino, Sergievsky District, Samara Oblast, Russia"
Russia_Samara_Eneolithic_Khvalynsk,52.49,48.10,site,"Khvalynsk, Saratov Oblast, Russia"
Russia_Samara_Eneolithic_Khvalynsk_Lebyazhinka,53.55,50.40,site,"Lebyazhinka, Samara Oblast, Russia"
Russia_Samara_Eneolithic_Maksimovka,53.30,50.90,guess,"Maksimovka, Samara Oblast, Russia"
Russia_Samara_Eneolithic_Samara_Ekaterinovka_Mys,52.95,49.30,site,"Ekaterinovka Mys, Bezenchuksky District, Samara Oblast, Russia"
Russia_Samara_Eneolithic_Samara_Syezzheye,53.00,51.20,site,"Syezzheye, Bogatovsky District, Samara Oblast, Russia"
Russia_Samara_IA_Scythian_Nadezhdinka_(questionable),53.40,51.50,guess,"Nadezhdinka, Samara Oblast, Russia"
Russia_Samara_MBA_Poltavka,53.20,50.20,district,"Samara Oblast, Russia"
Russia_Samara_MLBA_Potapovka,53.60,50.70,site,"Potapovka, Samara Oblast, Russia"
Russia_Samara_MLBA_Srubnaya,53.20,50.20,district,"Samara Oblast, Russia"
Russia_Samara_Mesolithic_(EHG),53.20,50.20,district,"Samara Oblast, Russia"
Russia_Saratov_EBA_Yamnaya,51.50,46.00,district,"Saratov Oblast, Russia"
Russia_Saratov_Eneolithic_Khvalynsk_Khlopkov_Bugor,52.45,48.05,site,"Khlopkov Bugor near Khvalynsk, Saratov Oblast, Russia"
Russia_Smolensk_Early-High_Medieval_Viking_Age_Gnezdovo,54.78,31.87,site,"Gnezdovo, Smolensk Oblast, Russia"
Russia_Sverdlorsk_N_Kumyshanskaya,58.00,59.00,guess,"Kumyshanskaya Cave, Sverdlovsk Oblast, Russia"
Russia_Tatarstan_Eneolithic_Murzikha,55.35,49.95,site,"Murzikha, Laishevsky District, Tatarstan, Russia"
Russia_Tatarstan_MLBA_Srubnaya,55.50,50.50,district,"Tatarstan, Russia"
Russia_Tver_BA_Fatyanovo,56.86,35.90,district,"Tver Oblast, Russia"
Russia_Tver_N_Upper_Volga_Culture_Yazykovo,57.35,37.60,site,"Yazykovo, Kashinsky District, Tver Oblast, Russia"
Russia_Vladimir_Early_Medieval,56.13,40.40,district,"Vladimir Oblast, Russia"
Russia_Vladimir_Early_Modern,56.13,40.40,district,"Vladimir Oblast, Russia"
Russia_Vladimir_High_Medieval_Viking_Age,56.13,40.40,district,"Vladimir Oblast, Russia"
Russia_Vladimir_Late_Medieval,56.13,40.40,district,"Vladimir Oblast, Russia"
Russia_Vladimir_Late_Modern,56.13,40.40,district,"Vladimir Oblast, Russia"
Russia_Vladimir_UP_Sunghir,56.18,40.50,site,"Sunghir, Vladimir, Russia"
Russia_Volgograd_EBA_Yamnaya,48.70,44.50,district,"Volgograd Oblast, Russia"
Russia_Volgograd_EMBA_Yamnaya/Catacomb,48.70,44.50,district,"Volgograd Oblast, Russia"
Russia_Volgograd_Eneolithic_Berezhnovka,50.20,45.80,guess,"Berezhnovka, Volgograd Oblast, Russia"
Russia_Volgograd_MBA_Poltavka/Catacomb_Stalingrad_Quarry,48.72,44.50,site,"Stalingrad Quarry, Volgograd, Russia"
Russia_Vologda_EN_Minino,59.55,39.35,site,"Minino, Lake Kubenskoye, Vologda Oblast, Russia"
Russia_Vologda_Early-High_Medieval_Viking_Age_Kurevanikha,58.85,36.30,site,"Kurevanikha, Ustyuzhensky District, Vologda Oblast, Russia"
Russia_Vologda_LBA-IA_Minino,59.55,39.35,site,"Minino, Lake Kubenskoye, Vologda Oblast, Russia"
Russia_Vologda_Mesolithic_Minino,59.55,39.35,site,"Minino, Lake Kubenskoye, Vologda Oblast, Russia"
Russia_Vologda_Mesolithic_Pogostishche,60.40,39.00,guess,"Pogostishche, Vologda Oblast, Russia"
Russia_Vologda_Mesolithic_Veretye_Karavaikha,60.30,38.90,site,"Karavaikha, Lake Vozhe, Vologda Oblast, Russia"
Russia_Voronezh_N_Lower_Don_Culture_Golubaya_Krinitsa,50.60,39.50,guess,"Golubaya Krinitsa, Voronezh Oblast, Russia"
Russia_Voronezh_UP_Aurignacian_Kostenki,51.39,39.05,site,"Kostenki, Voronezh Oblast, Russia"
Russia_Yaroslavl_BA_Fatyanovo,57.60,39.90,district,"Yaroslavl Oblast, Russia"
Russia_Yaroslavl_High_Medieval_Viking_Age_Rurikid_Pereslavl-Zalessky,56.74,38.86,site,"Pereslavl-Zalessky, Yaroslavl Oblast, Russia"
Russia_Yaroslavl_N_Lyalovo-Volosovo_Berendeyevo,56.57,39.10,site,"Berendeyevo, Yaroslavl Oblast, Russia"
Ryukyu_EN_Nagabaka,24.87,125.30,site,"Nagabaka, Miyako Island, Okinawa, Japan"
Ryukyu_Early_Modern_Nagabaka,24.87,125.30,site,"Nagabaka, Miyako Island, Okinawa, Japan"
Ryukyu_LN_Nagabaka,24.87,125.30,site,"Nagabaka, Miyako Island, Okinawa, Japan"
Saint_Helena_Late_Modern_Rupert's_Valley,-15.92,-5.71,site,"Rupert's Valley, Saint Helena"
Saint_Lucia_Ceramic,13.90,-60.98,country,"Saint Lucia"
Saint_Martin_Early_Modern,18.07,-63.05,country,"Saint Martin, Caribbean"
Saipan_Latte_Anaguan,15.18,145.75,site,"Anaguan, Saipan, Northern Mariana Islands"
Sakha_High_Medieval_Yana,70.71,135.57,district,"Yana River basin, Sakha Republic, Russia"
Sakha_LN_Ymyyakhtakh_Kamenka,62.00,129.70,guess,"Kamenka, Central Sakha Republic, Russia"
Sakha_LN_Ymyyakhtakh_Kyordyughen,63.50,126.50,guess,"Kyordyughen, Kobyaysky District, Sakha Republic, Russia"
Sakha_LN_Ymyyakhtakh_Pomazkino,67.50,153.70,site,"Pomazkino, Srednekolymsk, Sakha Republic, Russia"
Sakha_LUP_Khaiyrgas,60.80,127.00,guess,"Khaiyrgas Cave, Lena River, Sakha Republic, Russia"
Sakha_MN_Onnyos,62.50,130.00,guess,"Onnyos, Central Sakha Republic, Russia"
Sakha_Mesolithic_Duvanni_Yar,68.63,159.15,site,"Duvanny Yar, Kolyma River, Sakha Republic, Russia"
Sakha_UP_Yana,70.71,135.57,site,"Yana RHS, Sakha Republic, Russia"
Sakhalin_Late_Modern_Ainu,50.00,143.00,region,"Sakhalin Island, Russia"
Sardinia_CA,40.10,9.10,region,"Sardinia, Italy"
Sardinia_Classical_Punic,39.22,9.12,region,"Southern Sardinia (Punic Sardinia), Italy"
Sardinia_Classical_Punic-Roman_Republic,39.22,9.12,region,"Southern Sardinia, Italy"
Sardinia_EBA,40.10,9.10,region,"Sardinia, Italy"
Sardinia_EBA_Nuragic,40.10,9.10,region,"Sardinia, Italy"
Sardinia_ECA,40.10,9.10,region,"Sardinia, Italy"
Sardinia_ECA-LBA,40.10,9.10,region,"Sardinia, Italy"
Sardinia_Early_Medieval,40.10,9.10,region,"Sardinia, Italy"
Sardinia_High_Medieval,40.10,9.10,region,"Sardinia, Italy"
Sardinia_IA-Classical_Phoenician/Punic,39.10,8.60,region,"Southwest Sardinia (Sulcis), Italy"
Sardinia_IA_Nuragic_Anghelu_Ruju,40.62,8.32,site,"Anghelu Ruju, Alghero, Sardinia, Italy"
Sardinia_IA_Nuragic_Sant'Imbenia,40.60,8.20,site,"Sant'Imbenia, Alghero, Sardinia, Italy"
Sardinia_IA_Phoenician,39.10,8.60,region,"Southwest Sardinia (Sulcis), Italy"
Sardinia_LBA_Nuragic,40.10,9.10,region,"Sardinia, Italy"
Sardinia_LCA,40.10,9.10,region,"Sardinia, Italy"
Sardinia_Late_Antiquity_Sant'Imbenia,40.60,8.20,site,"Sant'Imbenia, Alghero, Sardinia, Italy"
Sardinia_Late_Medieval,40.10,9.10,region,"Sardinia, Italy"
Sardinia_Late_Medieval-Early_Modern,40.10,9.10,region,"Sardinia, Italy"
Sardinia_MBA_Nuragic,40.10,9.10,region,"Sardinia, Italy"
Sardinia_N,40.10,9.10,region,"Sardinia, Italy"
Sardinia_Roman_Empire-Late_Antiquity_Aho_M._Carru,40.60,8.30,guess,"Monte Carru, Alghero, Sardinia, Italy"
Sardinia_Roman_Empire_Aho_M._Carru,40.60,8.30,guess,"Monte Carru, Alghero, Sardinia, Italy"
Sardinia_Roman_Empire_Sant'Imbenia,40.60,8.20,site,"Sant'Imbenia, Alghero, Sardinia, Italy"
Sardinia_Roman_Republic-Late_Antiquity_Sant'Imbenia,40.60,8.20,site,"Sant'Imbenia, Alghero, Sardinia, Italy"
Scotland_Bell_Beaker,56.80,-4.20,country,"Scotland, UK"
Scotland_CA-EBA,56.80,-4.20,country,"Scotland, UK"
Scotland_EIA,56.80,-4.20,country,"Scotland, UK"
Scotland_Early_Medieval_Pictish,57.40,-3.50,region,"Pictland, northeast Scotland, UK"
Scotland_Inner_Hebrides_Skye_LIA,57.40,-6.20,district,"Isle of Skye, Inner Hebrides, Scotland"
Scotland_Inner_Hebrides_Skye_N,57.40,-6.20,district,"Isle of Skye, Inner Hebrides, Scotland"
Scotland_LBA,56.80,-4.20,country,"Scotland, UK"
Scotland_LIA,56.80,-4.20,country,"Scotland, UK"
Scotland_MBA,56.80,-4.20,country,"Scotland, UK"
Scotland_MIA,56.80,-4.20,country,"Scotland, UK"
Scotland_MIA-LIA,56.80,-4.20,country,"Scotland, UK"
Scotland_Megalithic,56.80,-4.20,country,"Scotland, UK"
Scotland_N,56.80,-4.20,country,"Scotland, UK"
Scotland_Orkney_Early_Medieval_Pictish,59.00,-3.00,district,"Orkney, Scotland"
Scotland_Orkney_Early_Medieval_Viking_Age,59.00,-3.00,district,"Orkney, Scotland"
Scotland_Orkney_IA,59.00,-3.00,district,"Orkney, Scotland"
Scotland_Orkney_MBA,59.00,-3.00,district,"Orkney, Scotland"
Scotland_Orkney_N,59.00,-3.00,district,"Orkney, Scotland"
Serbia_CA_Tiszapolgar-Bodrogkeresztur,45.40,19.90,region,"Vojvodina, Serbia"
Serbia_EBA_Iron_Gates,44.56,22.03,site,"Iron Gates, Danube, Serbia"
Serbia_EBA_Maros_Mokrin,45.93,20.40,site,"Mokrin, Vojvodina, Serbia"
Serbia_EBA_Maros_Ostojicevo,45.90,20.20,site,"Ostojicevo, Vojvodina, Serbia"
Serbia_EBA_Yamnaya,45.40,20.00,region,"Vojvodina, Serbia"
Serbia_EN_Iron_Gates,44.56,22.03,site,"Iron Gates, Danube, Serbia"
Serbia_EN_Starcevo,44.77,20.70,site,"Starcevo near Pancevo, Serbia"
Serbia_EN_Starcevo-Cris,44.77,20.70,site,"Starcevo near Pancevo, Serbia"
Serbia_Early_Medieval_Gepid_Viminacium_Vise_Grobalja,44.73,21.22,site,"Viminacium, Kostolac, Serbia"
Serbia_Early_Medieval_Gomolava,44.90,19.77,site,"Gomolava, Hrtkovci, Srem, Serbia"
Serbia_Early_Medieval_Ravna_Kuline,43.65,22.30,site,"Ravna near Knjazevac, Serbia"
Serbia_Early_Modern_Sirmium,44.98,19.61,site,"Sirmium, Sremska Mitrovica, Serbia"
Serbia_High_Medieval_Sirmium,44.98,19.61,site,"Sirmium, Sremska Mitrovica, Serbia"
Serbia_High_Medieval_Viminacium_Rudine,44.73,21.22,site,"Viminacium, Kostolac, Serbia"
Serbia_High_Medieval_Viminacium_Svetinja,44.73,21.22,site,"Viminacium, Kostolac, Serbia"
Serbia_Late_Antiquity-Early_Medieval_(Roman_Empire-Byzantine)_Ravna_Slog,43.65,22.30,site,"Ravna near Knjazevac, Serbia"
Serbia_Late_Antiquity-Early_Medieval_Hun-Avar_Kormadin,44.75,20.25,site,"Kormadin, Jakovo near Belgrade, Serbia"
Serbia_Late_Antiquity-Early_Medieval_Ostrogoth-Gepid_Kormadin,44.75,20.25,site,"Kormadin, Jakovo near Belgrade, Serbia"
