label,lat,lon,precision,place
USA_California_Santa_Barbara_1300BP,34.42,-119.70,site,"Santa Barbara, California, USA"
USA_California_Santa_Barbara_4600BP,34.42,-119.70,site,"Santa Barbara, California, USA"
USA_California_Santa_Barbara_Precolonial,34.42,-119.70,site,"Santa Barbara, California, USA"
USA_Delaware_Early_Modern_Avery's_Rest,38.68,-75.10,site,"Avery's Rest, Rehoboth Beach, Delaware, USA"
USA_Maryland_Early-Late_Modern_Catoctin_Furnace,39.58,-77.43,site,"Catoctin Furnace, Maryland, USA"
USA_Maryland_Early_Modern_St._Mary's_City_English,38.19,-76.43,site,"St. Mary's City, Maryland, USA"
USA_Montana_Anzick_Clovis,46.00,-110.65,site,"Anzick site, Wilsall, Montana, USA"
USA_Nevada_Lovelock_Cave_1850BP,39.95,-118.55,site,"Lovelock Cave, Nevada, USA"
USA_Nevada_Lovelock_Cave_600BP,39.95,-118.55,site,"Lovelock Cave, Nevada, USA"
USA_Nevada_Spirit_Cave_11000BP,39.42,-118.62,site,"Spirit Cave, Fallon, Nevada, USA"
USA_New_Mexico_Chaco_Anasazi,36.06,-107.96,site,"Chaco Canyon (Pueblo Bonito), New Mexico, USA"
USA_Pennsylvania_Early_Modern_Shohola_Creek,41.42,-74.95,site,"Shohola Creek, Pike County, Pennsylvania, USA"
USA_San_Catalina_Island_[Pre-]Colonial_Period,33.38,-118.42,site,"Santa Catalina Island, California, USA"
USA_San_Clemente_Island_Precolonial,32.90,-118.50,site,"San Clemente Island, California, USA"
USA_San_Cruz_Island_Precolonial_Chumash,34.00,-119.72,site,"Santa Cruz Island, California, USA"
USA_San_Miguel_Island_Precolonial_Chumash,34.04,-120.37,site,"San Miguel Island, California, USA"
USA_San_Nicolas_Early_Precolonial,33.25,-119.50,site,"San Nicolas Island, California, USA"
USA_San_Nicolas_Late_Precolonial,33.25,-119.50,site,"San Nicolas Island, California, USA"
USA_Santa_Rosa_Island_3000BP,33.97,-120.10,site,"Santa Rosa Island, California, USA"
USA_Santa_Rosa_Island_3200BP,33.97,-120.10,site,"Santa Rosa Island, California, USA"
USA_Santa_Rosa_Island_4900BP,33.97,-120.10,site,"Santa Rosa Island, California, USA"
USA_Santa_Rosa_Island_7400BP,33.97,-120.10,site,"Santa Rosa Island, California, USA"
USA_Santa_Rosa_Island_Late_Precolonial,33.97,-120.10,site,"Santa Rosa Island, California, USA"
USA_Washington_Paleo-Indian_Kennewick,46.21,-119.14,site,"Kennewick, Washington, USA"
Uganda_Munsa_500BP,0.78,31.30,site,"Munsa, Kakumiro, Uganda"
Ukraine_Classical-Hellenistic_Oleksandrivskyi,46.80,31.90,guess,"Oleksandrivka near Olbia, Mykolaiv oblast, Ukraine"
Ukraine_EBA_Dereivka_I,48.93,33.45,site,"Dereivka, Kirovohrad oblast, Ukraine"
Ukraine_EBA_Yamnaya_Kamyana_Mohyla,46.95,35.47,site,"Kamyana Mohyla, Zaporizhzhia oblast, Ukraine"
Ukraine_EBA_Yamnaya_Katarzhyno,46.99,30.57,site,"Katarzhyno (Znamianka), Odesa oblast, Ukraine"
Ukraine_EBA_Yamnaya_Kumy,47.40,35.50,guess,"Kumy, Zaporizhzhia oblast, Ukraine"
Ukraine_EBA_Yamnaya_Liubasha,46.85,30.85,guess,"Liubasha, Odesa oblast, Ukraine"
Ukraine_EBA_Yamnaya_Mayaky,46.42,30.28,site,"Mayaky, Odesa oblast, Ukraine"
Ukraine_EBA_Yamnaya_Ozera,46.60,30.60,guess,"Ozera, Odesa oblast, Ukraine"
Ukraine_EBA_Yamnaya_Shevchenko,46.60,30.90,guess,"Shevchenko, Odesa oblast, Ukraine"
Ukraine_EBA_Yamnaya_Sychavka,46.70,31.05,site,"Sychavka, Odesa oblast, Ukraine"
Ukraine_EBA_Yamnaya_Vapnyarka,46.60,30.85,site,"Vapnyarka, Odesa oblast, Ukraine"
Ukraine_EIA_Cimmerian,47.50,34.50,region,"Dnieper steppe, Ukraine"
Ukraine_EIA_Thraco-Cimmerian_(Thracian_Hallstatt)_Kartal,45.35,28.40,site,"Kartal (Orlivka), Odesa oblast, Ukraine"
Ukraine_Early-High_Medieval_Viking_Age_Shestovitsa,51.38,31.15,site,"Shestovytsia, Chernihiv oblast, Ukraine"
Ukraine_Early_Medieval_Saltovo-Mayaki_(Alan)_Verkhnii_Saltiv,50.05,36.80,site,"Verkhnii Saltiv, Kharkiv oblast, Ukraine"
Ukraine_Early_Medieval_Saltovo-Mayaki_(Bulgar)_Bochkove,50.10,36.85,guess,"Bochkove, Kharkiv oblast, Ukraine"
Ukraine_Early_Modern_Cossack_Vypozniv,50.99,30.93,site,"Vypovziv, Chernihiv oblast, Ukraine"
Ukraine_Eneolithic_Cernavoda_Kartal,45.35,28.40,site,"Kartal (Orlivka), Odesa oblast, Ukraine"
Ukraine_Eneolithic_Dereivka_I,48.93,33.45,site,"Dereivka, Kirovohrad oblast, Ukraine"
Ukraine_Eneolithic_Proto-Yamnaya_Mykhailivka,47.13,34.10,site,"Mykhailivka, Kherson oblast, Ukraine"
Ukraine_Eneolithic_Sredni_Stog_(Novodanilovka)_Vynogradne,47.20,35.60,guess,"Vynohradne, Zaporizhzhia oblast, Ukraine"
Ukraine_Eneolithic_Sredni_Stog_Dereivka_II,48.93,33.45,site,"Dereivka, Kirovohrad oblast, Ukraine"
Ukraine_Eneolithic_Sredni_Stog_Igren,48.42,35.15,site,"Ihren, Dnipro, Ukraine"
Ukraine_Eneolithic_Sredni_Stog_Kolomiytsiv_Yar,49.00,33.30,guess,"Kolomiytsiv Yar, Kirovohrad oblast, Ukraine"
Ukraine_Eneolithic_Sredni_Stog_Molyukhiv_Bugor,49.05,32.10,site,"Moliukhiv Buhor, Cherkasy oblast, Ukraine"
Ukraine_Eneolithic_Sredni_Stog_Oleksandria,49.75,37.60,site,"Oleksandriia, Kupiansk district, Kharkiv oblast, Ukraine"
Ukraine_Eneolithic_Sredni_Stog_Voloshskoe,48.35,35.15,site,"Voloske, Dnipro district, Ukraine"
Ukraine_Eneolithic_Trypillian_Verteba,48.78,25.85,site,"Verteba Cave, Ternopil oblast, Ukraine"
Ukraine_Eneolithic_Usatove_Mayaky,46.42,30.28,site,"Mayaky, Odesa oblast, Ukraine"
Ukraine_Eneolithic_Usatove_Revova,47.35,30.10,guess,"Revova, Odesa oblast, Ukraine"
Ukraine_Eneolithic_Usatove_Usatove-Bolsoj_Kujalnik,46.55,30.65,site,"Usatove, Odesa, Ukraine"
Ukraine_High-Late_Medieval_Cuman_Mamay-Gora,47.40,34.60,site,"Mamai-Hora, Velyka Znamianka, Zaporizhzhia oblast, Ukraine"
Ukraine_High-Late_Medieval_Golden_Horde_Kharkiv,49.99,36.23,site,"Kharkiv, Ukraine"
Ukraine_High-Late_Medieval_Golden_Horde_Ploske,49.30,33.50,guess,"Ploske, Poltava oblast, Ukraine"
Ukraine_High_Medieval_Cuman_Kumy,47.40,35.50,guess,"Kumy, Zaporizhzhia oblast, Ukraine"
Ukraine_High_Medieval_Cuman_Mamay-Gora,47.40,34.60,site,"Mamai-Hora, Velyka Znamianka, Zaporizhzhia oblast, Ukraine"
Ukraine_High_Medieval_Kievan_Rus'-Golden_Horde_Lutsk,50.75,25.33,site,"Lutsk, Volyn oblast, Ukraine"
Ukraine_High_Medieval_Kievan_Rus'-Golden_Horde_Zvenyhorod,49.75,24.15,site,"Zvenyhorod, Lviv oblast, Ukraine"
Ukraine_High_Medieval_Kievan_Rus'_Chernigov,51.50,31.30,site,"Chernihiv, Ukraine"
Ukraine_IA_Sarmatian_Igren,48.42,35.15,site,"Ihren, Dnipro, Ukraine"
Ukraine_IA_Scythian/Sarmatian_Petrykiv,49.53,25.58,site,"Petrykiv, Ternopil oblast, Ukraine"
Ukraine_IA_Scythian_Bilsk,50.08,34.65,site,"Bilsk hillfort, Poltava oblast, Ukraine"
Ukraine_IA_Scythian_Cheremushna,49.85,35.80,site,"Cheremushna, Kharkiv oblast, Ukraine"
Ukraine_IA_Scythian_Grishkivka,50.00,35.20,site,"Hryshkivka, Kharkiv oblast, Ukraine"
Ukraine_IA_Scythian_Karavan,49.90,36.00,site,"Karavan, Kharkiv oblast, Ukraine"
Ukraine_IA_Scythian_Kolomak,49.85,35.30,site,"Kolomak, Kharkiv oblast, Ukraine"
Ukraine_IA_Scythian_Kupievakha,50.00,35.50,site,"Kupievakha, Kharkiv oblast, Ukraine"
Ukraine_IA_Scythian_Mala_Rogozianka,50.20,36.00,site,"Mala Rohozianka, Kharkiv oblast, Ukraine"
Ukraine_IA_Scythian_Mamay-Gora,47.40,34.60,site,"Mamai-Hora, Velyka Znamianka, Zaporizhzhia oblast, Ukraine"
Ukraine_IA_Scythian_Medvyn,49.40,30.75,site,"Medvyn, Kyiv oblast, Ukraine"
Ukraine_IA_Scythian_Nesterivka,49.90,35.70,guess,"Nesterivka, Kharkiv oblast, Ukraine"
Ukraine_IA_Scythian_Nyzhnia_Gyivka,49.95,35.90,site,"Nyzhnia Hyivka, Kharkiv oblast, Ukraine"
Ukraine_IA_Scythian_Pisochyn,49.95,36.10,site,"Pisochyn, Kharkiv oblast, Ukraine"
Ukraine_IA_Scythian_Starosillya,49.80,35.90,guess,"Starosillia, Kharkiv oblast, Ukraine"
Ukraine_IA_Scythian_Staryi_Merchik,49.95,35.65,site,"Staryi Merchyk, Kharkiv oblast, Ukraine"
Ukraine_IA_Scythian_Vesele,50.00,35.70,guess,"Vesele, Kharkiv oblast, Ukraine"
Ukraine_LBA-EIA_Kleshnya,48.95,38.40,guess,"Kleshnia, Luhansk oblast, Ukraine"
Ukraine_LBA-EIA_Lusatian_Rovantsi,50.71,25.40,site,"Rovantsi, Volyn oblast, Ukraine"
Ukraine_LBA_Belozerskaya,46.65,32.45,region,"Bilozerka, lower Dnieper, Kherson oblast, Ukraine"
Ukraine_LBA_Verteba,48.78,25.85,site,"Verteba Cave, Ternopil oblast, Ukraine"
Ukraine_LIA-Late_Antiquity_Chernyakhiv_Komariv,48.55,26.70,site,"Komariv, Chernivtsi oblast, Ukraine"
Ukraine_LIA-Late_Antiquity_Chernyakhiv_Shyshaky,49.90,34.00,site,"Shyshaky, Poltava oblast, Ukraine"
Ukraine_LIA-Late_Antiquity_Sarmatian_Liubivka,49.60,35.50,guess,"Liubivka, Kharkiv oblast, Ukraine"
Ukraine_Late_Antiquity-Early_Medieval_Chernyakhiv_Lehedzyne,48.85,30.70,site,"Lehedzyne, Cherkasy oblast, Ukraine"
Ukraine_Late_Antiquity_Chernyakhiv_Lehedzyne,48.85,30.70,site,"Lehedzyne, Cherkasy oblast, Ukraine"
Ukraine_Late_Antiquity_Chernyakhiv_Shyshaky,49.90,34.00,site,"Shyshaky, Poltava oblast, Ukraine"
Ukraine_Late_Antiquity_Chernyakhiv_Zolochiv,50.28,35.98,guess,"Zolochiv, Kharkiv oblast, Ukraine"
Ukraine_Late_Medieval_Crimean_Khanate_(Nogai)_Mamay-Gora,47.40,34.60,site,"Mamai-Hora, Velyka Znamianka, Zaporizhzhia oblast, Ukraine"
Ukraine_Late_Medieval_Golden_Horde_Kumy,47.40,35.50,guess,"Kumy, Zaporizhzhia oblast, Ukraine"
Ukraine_Late_Medieval_Golden_Horde_Mamay-Surka,47.40,34.55,site,"Mamai-Surka, Zaporizhzhia oblast, Ukraine"
Ukraine_MBA_Alexandria,49.75,37.60,site,"Oleksandriia, Kupiansk district, Kharkiv oblast, Ukraine"
Ukraine_MBA_Catacomb,47.50,36.00,region,"Azov-Dnieper steppe, Ukraine"
Ukraine_MBA_Igren,48.42,35.15,site,"Ihren, Dnipro, Ukraine"
Ukraine_MBA_Komarow,49.10,24.70,site,"Komariv, Ivano-Frankivsk oblast, Ukraine"
Ukraine_MBA_Multi-Cordoned_Ware,48.50,35.50,region,"Dnieper steppe, Ukraine"
Ukraine_MBA_Verteba,48.78,25.85,site,"Verteba Cave, Ternopil oblast, Ukraine"
Ukraine_MLBA_Srubnaya,48.50,37.50,region,"Eastern Ukraine (Donets basin)"
Ukraine_Mesolithic_Dereivka_I,48.93,33.45,site,"Dereivka, Kirovohrad oblast, Ukraine"
Ukraine_Mesolithic_Dereivka_III,48.93,33.45,site,"Dereivka, Kirovohrad oblast, Ukraine"
Ukraine_Mesolithic_Vasil'evka,48.30,35.20,site,"Vasylivka, Dnieper rapids, Ukraine"
Ukraine_Mesolithic_Voloshskoe,48.35,35.15,site,"Voloske, Dnipro district, Ukraine"
Ukraine_N_Dereivka_I,48.93,33.45,site,"Dereivka, Kirovohrad oblast, Ukraine"
Ukraine_N_Dnieper-Donets_Lysa_Gora,48.20,35.20,guess,"Lysa Hora, Dnieper rapids, Ukraine"
Ukraine_N_Dnieper-Donets_Mamai-Gora,47.40,34.60,site,"Mamai-Hora, Velyka Znamianka, Zaporizhzhia oblast, Ukraine"
Ukraine_N_Dnieper-Donets_Volniensky,48.20,35.25,guess,"Vilniansk area, Dnieper rapids, Ukraine"
Ukraine_N_Dnieper-Donets_Yasinovatka,48.15,35.20,site,"Yasynuvatka, Dnieper rapids, Ukraine"
Ukraine_N_Globular_Amphora_Ilatka,50.50,26.00,guess,"Ilatka, Rivne oblast, Ukraine"
Ukraine_N_Igren,48.42,35.15,site,"Ihren, Dnipro, Ukraine"
Ukraine_N_Mariupol,47.10,37.55,site,"Mariupol, Ukraine"
Ukraine_N_Mariupol_Yasynuvatka,48.15,35.20,site,"Yasynuvatka, Dnieper rapids, Ukraine"
Ukraine_N_Nikol'ske,47.90,35.20,site,"Nikolske, Dnieper rapids, Ukraine"
Ukraine_N_Vasil'evka,48.30,35.20,site,"Vasylivka, Dnieper rapids, Ukraine"
Ukraine_N_Vovnigi,48.10,35.30,site,"Vovnihy, Dnieper rapids, Ukraine"
Uruguay_Rocha_600BP,-34.30,-54.00,district,"Rocha, Uruguay"
Uzbekistan_BA_Bustan,37.70,67.00,site,"Bustan, Surkhandarya, Uzbekistan"
Uzbekistan_BA_Dzharkutan,37.75,67.05,site,"Dzharkutan, Surkhandarya, Uzbekistan"
Uzbekistan_BA_Kashkarchi,40.70,71.70,guess,"Kashkarchi, Fergana valley, Uzbekistan"
Uzbekistan_BA_Kokcha,42.00,61.00,site,"Kokcha 3, Karakalpakstan, Uzbekistan"
Uzbekistan_BA_Sappali_Tepe,37.55,67.20,site,"Sapalli Tepe, Surkhandarya, Uzbekistan"
Uzbekistan_CA_Bustan,37.70,67.00,site,"Bustan, Surkhandarya, Uzbekistan"
Uzbekistan_HP_Kushan_Rabat,38.20,67.20,site,"Rabat, Baysun, Surkhandarya, Uzbekistan"
Uzbekistan_HP_Kushan_Serkharakat,39.80,64.50,guess,"Bukhara oasis, Uzbekistan"
Van_IA_Urartian,38.50,43.40,region,"Van, Turkey"
Van_IA_Urartian-Median/Achaemenid,38.50,43.40,region,"Van, Turkey"
Van_LBA,38.50,43.40,region,"Van, Turkey"
Vanuatu_1100BP,-17.75,168.30,region,"Efate, Vanuatu"
Vanuatu_1200BP,-17.75,168.30,region,"Efate, Vanuatu"
Vanuatu_1300BP,-17.75,168.30,region,"Efate, Vanuatu"
Vanuatu_1450CE,-17.75,168.30,region,"Efate, Vanuatu"
Vanuatu_1600CE,-17.75,168.30,region,"Efate, Vanuatu"
Vanuatu_1800CE,-17.75,168.30,region,"Efate, Vanuatu"
Vanuatu_2000BP,-17.75,168.30,region,"Efate, Vanuatu"
Vanuatu_2300BP,-17.75,168.30,region,"Efate, Vanuatu"
Vanuatu_2350BP,-17.75,168.30,region,"Efate, Vanuatu"
Vanuatu_2500BP,-17.75,168.30,region,"Efate, Vanuatu"
Vanuatu_2900BP,-17.75,168.30,region,"Teouma, Efate, Vanuatu"
Venezuela_Ceramic,8.00,-66.00,country,"Venezuela"
Vietnam_BA_Dong_Son_Culture,19.80,105.75,region,"Thanh Hoa, Vietnam"
Vietnam_BA_Nui_Nap,19.80,105.80,site,"Nui Nap, Thanh Hoa, Vietnam"
Vietnam_Early-Late_Modern_Quang_Ninh,21.00,107.30,district,"Quang Ninh, Vietnam"
Vietnam_LN_Ha_Long_Hhon_Hai_Co_Tien,20.95,107.05,site,"Hon Hai Co Tien, Ha Long, Quang Ninh, Vietnam"
Vietnam_LN_Mai_Da_Dieu,20.30,105.50,guess,"Mai Da Dieu, Thanh Hoa, Vietnam"
Vietnam_LN_Nam_Tun,20.50,105.30,guess,"Nam Tun, Hoa Binh, Vietnam"
Vietnam_N_Man_Bac,20.10,105.95,site,"Man Bac, Ninh Binh, Vietnam"
Wales_CA-EBA,52.30,-3.70,region,"Wales, UK"
Wales_EIA,52.30,-3.70,region,"Wales, UK"
Wales_Early_Medieval_Viking_Age_Anglesey,53.27,-4.30,district,"Anglesey, Wales, UK"
Wales_LBA,52.30,-3.70,region,"Wales, UK"
Wales_LIA,52.30,-3.70,region,"Wales, UK"
Wales_MBA,52.30,-3.70,region,"Wales, UK"
Wales_MIA,52.30,-3.70,region,"Wales, UK"
Wales_Mesolithic_Ogof-yr-Ychen,51.63,-4.70,site,"Ogof-yr-Ychen, Caldey Island, Wales, UK"
Wales_N,52.30,-3.70,region,"Wales, UK"
Watom_Island_Precolonial,-4.10,152.10,site,"Watom Island, East New Britain, Papua New Guinea"
Xinjiang_EBA_Afanasievo_Dzungaria,46.50,88.50,region,"Dzungaria, Xinjiang, China"
Xinjiang_EBA_Afanasievo_Tian_Shan,43.50,83.00,region,"Tian Shan (Ili), Xinjiang, China"
Xinjiang_EBA_Chemurchek,47.00,88.00,region,"Altai region, Xinjiang, China"
Xinjiang_EBA_Jirentaigoukou,43.80,82.50,site,"Jirentaigoukou, Nilka, Ili, Xinjiang, China"
Xinjiang_EBA_Songshugou,43.90,83.00,guess,"Songshugou, Ili, Xinjiang, China"
Xinjiang_EBA_Tuoganbai,43.20,81.80,guess,"Tuoganbai, Tekes, Ili, Xinjiang, China"
Xinjiang_EMBA_Xiaohe_Beifang,40.00,88.40,site,"Beifang cemetery, Ruoqiang, Xinjiang, China"
Xinjiang_EMBA_Xiaohe_Xiaohe,40.34,88.67,site,"Xiaohe cemetery, Lop Nur, Xinjiang, China"
Xinjiang_HP_Abusanteer,48.05,86.40,site,"Abusanteer, Habahe, Altay, Xinjiang, China"
Xinjiang_HP_Ayousaigoukou,43.80,82.70,guess,"Ayousaigoukou, Nilka, Ili, Xinjiang, China"
Xinjiang_HP_Baiyanghe,47.00,89.50,guess,"Baiyanghe, Altay, Xinjiang, China"
Xinjiang_HP_Dongtalede,48.10,86.50,site,"Dongtalede, Habahe, Altay, Xinjiang, China"
Xinjiang_HP_Gongnaisi,43.40,83.20,site,"Gongnaisi, Xinyuan, Ili, Xinjiang, China"
Xinjiang_HP_Hetian,37.10,79.90,district,"Hotan, Xinjiang, China"
Xinjiang_HP_Jirentaigoukou,43.80,82.50,site,"Jirentaigoukou, Nilka, Ili, Xinjiang, China"
Xinjiang_HP_Junmachanyilian,43.20,81.10,guess,"Junmachang, Zhaosu, Ili, Xinjiang, China"
Xinjiang_HP_Kafulang,43.90,82.60,guess,"Kafulang, Ili, Xinjiang, China"
Xinjiang_HP_Keqikesubutai,43.10,81.00,guess,"Keqikesubutai, Zhaosu, Ili, Xinjiang, China"
Xinjiang_HP_Shanpula,37.00,80.20,site,"Shanpula (Sampul), Luopu, Hotan, Xinjiang, China"
Xinjiang_HP_Simutasi,48.00,86.30,guess,"Simutasi, Habahe, Altay, Xinjiang, China"
Xinjiang_HP_Tang_Dynasty-Uygur_Period_Lafuqueke,42.80,93.50,guess,"Lafuqueke, Hami, Xinjiang, China"
Xinjiang_HP_Tangbalesayi,43.80,82.80,guess,"Tangbalesayi, Nilka, Ili, Xinjiang, China"
Xinjiang_HP_Xianshuiquangucheng,43.90,83.00,guess,"Xianshuiquan ancient city, Nilka, Ili, Xinjiang, China"
Xinjiang_HP_Xikakandasayi,43.80,82.70,guess,"Xikakandasayi, Ili, Xinjiang, China"
Xinjiang_IA_Abusanteer,48.05,86.40,site,"Abusanteer, Habahe, Altay, Xinjiang, China"
Xinjiang_IA_Axile,43.10,81.10,guess,"Axile, Zhaosu, Ili, Xinjiang, China"
Xinjiang_IA_Ayousaigoukou,43.80,82.70,guess,"Ayousaigoukou, Nilka, Ili, Xinjiang, China"
Xinjiang_IA_Baiyanghe,47.00,89.50,guess,"Baiyanghe, Altay, Xinjiang, China"
Xinjiang_IA_Bolati,43.20,81.80,guess,"Bolati, Tekes, Ili, Xinjiang, China"
Xinjiang_IA_Caishichang,43.10,81.20,guess,"Caishichang, Zhaosu, Ili, Xinjiang, China"
Xinjiang_IA_Chaganguole,46.80,85.70,guess,"Chaganguole, Hoboksar, Tacheng, Xinjiang, China"
Xinjiang_IA_Dongmaili,43.90,81.30,guess,"Dongmaili, Yining, Ili, Xinjiang, China"
Xinjiang_IA_Dongtalede,48.10,86.50,site,"Dongtalede, Habahe, Altay, Xinjiang, China"
Xinjiang_IA_Eminhuojierte,46.50,83.60,guess,"Huojierte, Emin, Tacheng, Xinjiang, China"
Xinjiang_IA_Gongnaisi,43.40,83.20,site,"Gongnaisi, Xinyuan, Ili, Xinjiang, China"
Xinjiang_IA_Guanjingtai,43.20,81.80,guess,"Guanjingtai, Tekes, Ili, Xinjiang, China"
Xinjiang_IA_Jirentaigoukou,43.80,82.50,site,"Jirentaigoukou, Nilka, Ili, Xinjiang, China"
Xinjiang_IA_Jirzankal,37.70,75.20,site,"Jirzankal, Taxkorgan, Xinjiang, China"
