label,lat,lon,precision,place
Kazakhstan_High_Medieval_Kipchak_Lisakovsk,52.53,62.50,site,"Lisakovsk, Kostanay Region, Kazakhstan"
Kazakhstan_High_Medieval_Kipchak_Nurataldy,49.30,74.00,guess,"Nurataldy, Karaganda Region, Kazakhstan"
Kazakhstan_High_Medieval_Nomad_Janaturmus,43.40,77.30,guess,"Zhanaturmys, Almaty Region, Kazakhstan"
Kazakhstan_IA_Chanchar,50.00,58.00,guess,"Chanchar, Aktobe Region, Kazakhstan"
Kazakhstan_IA_Georgievsky,49.30,81.60,guess,"Georgievka, East Kazakhstan"
Kazakhstan_IA_Kangju_Kaynarbulak,42.50,69.50,guess,"Kaynarbulak, Turkistan Region, Kazakhstan"
Kazakhstan_IA_Kangju_Kok-Mardan,42.80,68.30,site,"Kok-Mardan, Otrar oasis, Kazakhstan"
Kazakhstan_IA_Kangju_Konyr_Tobe,42.85,68.30,site,"Konyr Tobe, Otrar oasis, Kazakhstan"
Kazakhstan_IA_Kargaly,43.35,76.40,site,"Kargaly, Almaty Region, Kazakhstan"
Kazakhstan_IA_Kenjekol,52.30,77.00,site,"Kenzhekol, Pavlodar Region, Kazakhstan"
Kazakhstan_IA_Korgantas_Karaoba,49.00,74.00,guess,"Karaoba, Karaganda Region, Kazakhstan"
Kazakhstan_IA_Korgantas_Shiderti,51.70,74.80,site,"Shiderti, Pavlodar Region, Kazakhstan"
Kazakhstan_IA_Kyzylasker,43.50,78.50,guess,"Kyzylasker, Almaty Region, Kazakhstan"
Kazakhstan_IA_Mayemer,49.20,85.60,site,"Mayemer, Katon-Karagai, East Kazakhstan"
Kazakhstan_IA_Pazyryk_Berel,49.37,86.40,site,"Berel, East Kazakhstan"
Kazakhstan_IA_Saka_Caspan,45.00,79.50,guess,"Kaspan, Almaty Region, Kazakhstan"
Kazakhstan_IA_Sargat_Borovye,54.50,69.50,guess,"Borovoye, North Kazakhstan"
Kazakhstan_IA_Sarmatian_Aigyrly,50.00,56.00,guess,"Aigyrly, Aktobe Region, Kazakhstan"
Kazakhstan_IA_Sarmatian_Bestamak,52.00,63.70,site,"Bestamak, Kostanay Region, Kazakhstan"
Kazakhstan_IA_Sarmatian_Bisoba,50.20,57.20,guess,"Bisoba, Aktobe Region, Kazakhstan"
Kazakhstan_IA_Sarmatian_Chelkar,47.83,59.60,guess,"Shalkar (Chelkar), Aktobe Region, Kazakhstan"
Kazakhstan_IA_Sarmatian_Kaynbulak,50.00,57.50,guess,"Kaynbulak, Aktobe Region, Kazakhstan"
Kazakhstan_IA_Sarmatian_Krasnoselsky,51.00,51.50,guess,"Krasnoselsky, West Kazakhstan"
Kazakhstan_IA_Sarmatian_Naurzum,51.50,64.20,site,"Naurzum, Kostanay Region, Kazakhstan"
Kazakhstan_IA_Sarmatian_Sapibulak,50.30,57.00,guess,"Sapibulak, Aktobe Region, Kazakhstan"
Kazakhstan_IA_Sarmatian_Segizsay,49.50,56.00,guess,"Segizsay, Aktobe Region, Kazakhstan"
Kazakhstan_IA_Sarmatian_Tengyz,50.40,69.00,guess,"Tengiz Lake, Akmola Region, Kazakhstan"
Kazakhstan_IA_Sjauke,50.00,82.00,guess,"Shauke, East Kazakhstan"
Kazakhstan_IA_Tasbas,45.30,79.20,site,"Tasbas, Dzhungar Alatau, Almaty Region, Kazakhstan"
Kazakhstan_IA_Tasmola_37_Warriors,49.50,73.50,guess,"37 Warriors, Karaganda Region, Kazakhstan"
Kazakhstan_IA_Tasmola_Akbeit,49.00,74.00,guess,"Akbeit, Karaganda Region, Kazakhstan"
Kazakhstan_IA_Tasmola_Bektauta,47.20,74.80,site,"Bektau-Ata, Karaganda Region, Kazakhstan"
Kazakhstan_IA_Tasmola_Birlik,49.50,72.50,guess,"Birlik, Karaganda Region, Kazakhstan"
Kazakhstan_IA_Tasmola_Borli,49.50,73.00,guess,"Borli, Karaganda Region, Kazakhstan"
Kazakhstan_IA_Tasmola_Eleke_Sazy,47.50,82.50,site,"Eleke Sazy, Tarbagatai, East Kazakhstan"
Kazakhstan_IA_Tasmola_Karakemer,49.20,73.50,guess,"Karakemer, Karaganda Region, Kazakhstan"
Kazakhstan_IA_Tasmola_Karashoky,49.00,74.50,guess,"Karashoky, Karaganda Region, Kazakhstan"
Kazakhstan_IA_Tasmola_Karaterekh,49.20,73.80,guess,"Karaterekh, Karaganda Region, Kazakhstan"
Kazakhstan_IA_Tasmola_Kyzyl,49.30,73.50,guess,"Kyzyl, Karaganda Region, Kazakhstan"
Kazakhstan_IA_Tasmola_Kyzylshilik,49.50,74.00,guess,"Kyzylshilik, Karaganda Region, Kazakhstan"
Kazakhstan_IA_Tasmola_Nazar,49.00,74.00,guess,"Nazar, Karaganda Region, Kazakhstan"
Kazakhstan_IA_Tasmola_Nurken,49.30,74.50,guess,"Nurken, Karaganda Region, Kazakhstan"
Kazakhstan_IA_Tasmola_Serekty,49.20,73.20,guess,"Serekty, Karaganda Region, Kazakhstan"
Kazakhstan_IA_Tasmola_Shiderti,51.70,74.80,site,"Shiderti, Pavlodar Region, Kazakhstan"
Kazakhstan_IA_Tasmola_Taldy,48.70,73.00,site,"Taldy-2, Shet District, Karaganda Region, Kazakhstan"
Kazakhstan_IA_Tasmola_Zhartas,49.50,73.50,guess,"Zhartas, Karaganda Region, Kazakhstan"
Kazakhstan_IA_Turgen,43.40,77.60,site,"Turgen, Almaty Region, Kazakhstan"
Kazakhstan_IA_Xianbei-Hun_Berel,49.37,86.40,site,"Berel, East Kazakhstan"
Kazakhstan_IA_Xianbei-Hun_Gregorievka,49.60,83.30,site,"Grigorievka, East Kazakhstan"
Kazakhstan_IA_Xianbei-Hun_Komaricyno,50.50,83.00,guess,"Komaritsyno, East Kazakhstan"
Kazakhstan_IA_Zevakino-Chilikta_Ismailovo,49.70,82.90,guess,"Izmailovka, East Kazakhstan"
Kazakhstan_IA_Zevakino-Chilikta_Zevakino,50.60,81.90,site,"Zevakino, Shemonaikha District, East Kazakhstan"
Kazakhstan_LBA_Andronovo_Kyzyl,49.30,73.50,guess,"Kyzyl, Karaganda Region, Kazakhstan"
Kazakhstan_LBA_Chanchar,50.00,58.00,guess,"Chanchar, Aktobe Region, Kazakhstan"
Kazakhstan_LBA_Georgievsky,49.30,81.60,guess,"Georgievka, East Kazakhstan"
Kazakhstan_LBA_Katon_Karagai,49.17,85.60,site,"Katon-Karagai, East Kazakhstan"
Kazakhstan_LBA_Talapty,44.80,79.20,guess,"Talapty, Almaty Region, Kazakhstan"
Kazakhstan_LBA_Zevakinskiy,50.60,81.90,site,"Zevakino, East Kazakhstan"
Kazakhstan_Late_Antiquity_Aktas,43.50,77.80,guess,"Aktas, Almaty Region, Kazakhstan"
Kazakhstan_Late_Antiquity_Hun-Sarmatian-Early_Medieval_Kostanay,53.20,63.60,site,"Kostanay, Kazakhstan"
Kazakhstan_Late_Antiquity_Hun_Elite_Kurayly,50.40,57.30,guess,"Kurayly, Aktobe Region, Kazakhstan"
Kazakhstan_Late_Antiquity_Kangju_Kok-Mardan,42.80,68.30,site,"Kok-Mardan, Otrar oasis, Kazakhstan"
Kazakhstan_Late_Antiquity_Konyr_Tobe,42.85,68.30,site,"Konyr Tobe, Otrar oasis, Kazakhstan"
Kazakhstan_MBA_Kanai,50.50,82.50,guess,"Kanai, East Kazakhstan"
Kazakhstan_MBA_Mereke,50.50,57.50,guess,"Mereke, Aktobe Region, Kazakhstan"
Kazakhstan_MLBA_Ak-Moustafa,43.50,77.50,guess,"Ak-Mustafa, Almaty Region, Kazakhstan"
Kazakhstan_MLBA_Aktogai,46.95,79.68,site,"Aktogay, Karaganda Region, Kazakhstan"
Kazakhstan_MLBA_Alpamsa,43.60,78.00,guess,"Alpamsa, Almaty Region, Kazakhstan"
Kazakhstan_MLBA_Andronovo_(Alakul)_Maitan,49.50,72.50,site,"Maitan, Karaganda Region, Kazakhstan"
Kazakhstan_MLBA_Andronovo_(Alakul-Fedorovo)_Lisakovskiy,52.53,62.50,site,"Lisakovsk, Kostanay Region, Kazakhstan"
Kazakhstan_MLBA_Andronovo_(Nurtai)_Satan,49.00,74.00,guess,"Satan, Karaganda Region, Kazakhstan"
Kazakhstan_MLBA_Andronovo_Mitjurino,49.50,82.50,guess,"Mityurino, East Kazakhstan"
Kazakhstan_MLBA_Andronovo_Shoendykol,49.00,73.00,guess,"Shoindykol, Karaganda Region, Kazakhstan"
Kazakhstan_MLBA_Bylkyldak,49.50,73.00,guess,"Bylkyldak, Karaganda Region, Kazakhstan"
Kazakhstan_MLBA_Dali,45.30,79.10,site,"Dali, Dzhungar Alatau, Almaty Region, Kazakhstan"
Kazakhstan_MLBA_Kairan,45.00,79.00,guess,"Kairan, Almaty Region, Kazakhstan"
Kazakhstan_MLBA_Karagash,49.50,73.50,site,"Karagash, Karaganda Region, Kazakhstan"
Kazakhstan_MLBA_Kazakh_Mys,45.20,79.20,guess,"Kazakh Mys, Almaty Region, Kazakhstan"
Kazakhstan_MLBA_Kyzyl_Bulak,43.30,77.00,guess,"Kyzyl Bulak, Almaty Region, Kazakhstan"
Kazakhstan_MLBA_Oy-Dzhaylau,43.00,74.50,guess,"Oy-Dzhaylau, Zhambyl Region, Kazakhstan"
Kazakhstan_MLBA_Solyanka,52.00,63.00,guess,"Solyanka, Kostanay Region, Kazakhstan"
Kazakhstan_MLBA_Taldysay,48.20,68.50,guess,"Taldysay, Ulytau, Kazakhstan"
Kazakhstan_MLBA_Yelunin_Gregorievka,49.60,83.30,site,"Grigorievka, East Kazakhstan"
Kazakhstan_MLBA_Yelunin_Sjauke,50.00,82.00,guess,"Shauke, East Kazakhstan"
Kazakhstan_MLBA_Zevakinskiy,50.60,81.90,site,"Zevakino, East Kazakhstan"
Kenya_Early_Modern_Bungule_400BP,-3.40,38.50,site,"Bungule, Taita Hills, Kenya"
Kenya_Early_Modern_Faza_Swahili,-2.07,41.10,site,"Faza, Pate Island, Kenya"
Kenya_Early_Modern_Kakapel_300BP,0.50,34.30,site,"Kakapel Rockshelter, Busia County, Kenya"
Kenya_Early_Modern_Kilifi_400BP,-3.63,39.85,site,"Kilifi, Kenya"
Kenya_Early_Modern_Mtwapa_Swahili,-3.95,39.75,site,"Mtwapa, Kenya"
Kenya_Early_Pastoral_N,-0.50,36.00,region,"Central Rift Valley, Kenya"
Kenya_High_Medieval_Kakapel_900BP,0.50,34.30,site,"Kakapel Rockshelter, Busia County, Kenya"
Kenya_IA_Deloraine,-0.15,35.85,site,"Deloraine, Rongai, Kenya"
Kenya_LSA_Jawuoyo,-0.30,34.70,site,"Jawuoyo Rockshelter, Nyanza, Kenya"
Kenya_LSA_Kakapel_3900BP,0.50,34.30,site,"Kakapel Rockshelter, Busia County, Kenya"
Kenya_LSA_Nyarindi_3500BP,-0.50,34.50,guess,"Nyarindi Rockshelter, Nyanza, Kenya"
Kenya_Late_Medieval-Early_Modern_Makwasinyi_Swahili,-3.50,38.60,guess,"Makwasinyi, Taita, Kenya"
Kenya_Late_Medieval-Early_Modern_Manda_Swahili,-2.25,40.95,site,"Manda Island, Lamu, Kenya"
Kenya_Pastoral_IA,-0.50,36.00,region,"Central Rift Valley, Kenya"
Kenya_Pastoral_N,-0.50,36.00,region,"Central Rift Valley, Kenya"
Kenya_Pastoral_N_Elmenteitan,-0.50,36.20,region,"Elmenteita, Rift Valley, Kenya"
Kenya_Pastoral_N_Hyrax_Hill_2300BP,-0.30,36.10,site,"Hyrax Hill, Nakuru, Kenya"
Kenya_Pastoral_N_Lukenya_Hill_3500BP,-1.45,37.05,site,"Lukenya Hill, Kenya"
Kenya_Pastoral_N_Molo_Cave_1500BP,-0.25,35.75,site,"Molo Cave, Kenya"
Khakassia_BA_Karasuk,53.50,91.00,region,"Minusinsk Basin, Khakassia, Russia"
Khakassia_BA_Okunevo,53.50,91.00,region,"Minusinsk Basin, Khakassia, Russia"
Khakassia_EBA_Afanasievo,53.50,91.00,region,"Minusinsk Basin, Khakassia, Russia"
Khakassia_IA_Sabinka,53.00,91.00,guess,"Sabinka, Khakassia, Russia"
Khakassia_IA_Tashtyk_Oglakhty,53.90,91.40,site,"Oglakhty, Khakassia, Russia"
Khakassia_LBA-EIA_Tagar,53.50,91.00,region,"Minusinsk Basin, Khakassia, Russia"
Kilis_EBA_Oylum_Hoyuk,36.70,37.15,site,"Oylum Hoyuk, Kilis, Turkey"
Kilis_Early-High_Medieval,36.72,37.12,district,"Kilis, Turkey"
Kilis_Early_Medieval,36.72,37.12,district,"Kilis, Turkey"
Kilis_MBA_Oylum_Hoyuk,36.70,37.15,site,"Oylum Hoyuk, Kilis, Turkey"
Korea_BA_Taejungni,37.50,127.50,guess,"Taejung-ni, Korea"
Korea_EN_Early_Chulmun_Ando,34.60,127.60,site,"Ando Island, Yeosu, South Korea"
Korea_EN_Early_Chulmun_Changhang,35.05,128.80,site,"Janghang, Gadeok Island, Busan, South Korea"
Korea_EN_Early_Chulmun_Yondaedo,34.75,128.40,site,"Yeondaedo, Tongyeong, South Korea"
Korea_MN_Middle_Chulmun_Yokchido,34.63,128.28,site,"Yokjido, Tongyeong, South Korea"
Korea_Three_Kingdoms_Daeseong-dong,35.24,128.87,site,"Daeseong-dong, Gimhae, South Korea"
Korea_Three_Kingdoms_Dangbuk-ri,35.70,128.70,guess,"Dangbuk-ri, Gyeongsang, South Korea"
Korea_Three_Kingdoms_Yuha-ri,35.20,128.85,site,"Yuha-ri, Gimhae, South Korea"
Krasnodar_EBA_Yamnaya,45.00,39.00,region,"Krasnodar Krai, Russia"
Krasnodar_Early_Medieval_Khazar_Khaganate_Anapa,44.90,37.30,site,"Anapa, Krasnodar Krai, Russia"
Krasnodar_High_Medieval_Anapa,44.90,37.30,site,"Anapa, Krasnodar Krai, Russia"
Krasnodar_LBA_Dolmen_Marchenkova_Gora,44.70,38.00,guess,"Marchenkova Gora, Krasnodar Krai, Russia"
Krasnodar_MBA_Catacomb,45.00,39.50,region,"Krasnodar Krai, Russia"
Krasnodar_MBA_Kubano-Tersk_Late,44.50,40.50,region,"Kuban, Krasnodar Krai, Russia"
Krasnodar_MLBA_Srubnaya_Kravchenko,45.00,39.00,guess,"Kravchenko, Krasnodar Krai, Russia"
Krasnodar_Mesolithic_(EHG),44.50,40.00,guess,"Krasnodar Krai, Russia"
Krasnoyarsk_BA_Nefteprovod,56.00,95.50,guess,"Nefteprovod, Kansk area, Krasnoyarsk Krai, Russia"
Krasnoyarsk_BA_Okunevo,54.00,91.50,region,"southern Krasnoyarsk Krai, Russia"
Krasnoyarsk_EBA_Afanasievo,54.00,91.50,region,"southern Krasnoyarsk Krai, Russia"
Krasnoyarsk_EBA_Bazaikha,55.97,92.85,site,"Bazaikha, Krasnoyarsk, Russia"
Krasnoyarsk_LBA_Afontova_Gora,55.99,92.80,site,"Afontova Gora, Krasnoyarsk, Russia"
Krasnoyarsk_LBA_Bazaikha,55.97,92.85,site,"Bazaikha, Krasnoyarsk, Russia"
Krasnoyarsk_LN_Isakovo-Serovo_Dolgoe_Ozero,56.00,93.00,guess,"Dolgoe Ozero, Krasnoyarsk Krai, Russia"
Krasnoyarsk_MLBA_Andronovo_Orak,55.00,91.00,guess,"Orak, Krasnoyarsk Krai, Russia"
Krasnoyarsk_MLBA_Andronovo_Potroshilovo,53.70,91.90,guess,"Potroshilovo, Minusinsk, Krasnoyarsk Krai, Russia"
Krasnoyarsk_MLBA_Andronovo_Ust-Bir,54.30,91.00,guess,"Ust-Byur, Khakassia, Russia"
Krasnoyarsk_UP_Afontova_Gora,55.99,92.80,site,"Afontova Gora, Krasnoyarsk, Russia"
Kurgan_IA_Sargat_Shadrinsk,56.08,63.63,site,"Shadrinsk, Kurgan Oblast, Russia"
Kurgan_IA_Sargat_Shmakovo,55.50,65.00,guess,"Shmakovo, Kurgan Oblast, Russia"
Kyrgyzstan_BA_Aigyrzhal,41.40,76.00,site,"Aigyrzhal, Naryn, Kyrgyzstan"
Kyrgyzstan_Early-Late_Modern_Nomad_Tian_Shan,42.00,76.00,region,"Tian Shan, Kyrgyzstan"
Kyrgyzstan_Early_Medieval_Turk,42.00,75.00,country,"Kyrgyzstan"
Kyrgyzstan_Early_Medieval_Uygur_Period_Chilpek,42.50,78.40,site,"Chilpek, Issyk-Kul, Kyrgyzstan"
Kyrgyzstan_High-Late_Medieval_Burana,42.75,75.25,site,"Burana, Chuy, Kyrgyzstan"
Kyrgyzstan_High-Late_Medieval_Kara-Djigach,42.80,75.50,site,"Kara-Djigach, Chuy, Kyrgyzstan"
Kyrgyzstan_High_Medieval_Nomad,42.00,75.00,country,"Kyrgyzstan"
Kyrgyzstan_IA_Baskya,42.30,77.50,guess,"Baskiya, Issyk-Kul, Kyrgyzstan"
Kyrgyzstan_IA_Japyryk,41.50,75.50,guess,"Japyryk, Naryn, Kyrgyzstan"
Kyrgyzstan_IA_Korgantas_Bidayk,42.00,76.00,guess,"Bidayk, Kyrgyzstan"
Kyrgyzstan_IA_Saka_Alai_Nura,39.70,72.50,guess,"Alai Valley, Kyrgyzstan"
Kyrgyzstan_IA_Saka_Baskiya,42.30,77.50,guess,"Baskiya, Issyk-Kul, Kyrgyzstan"
Kyrgyzstan_IA_Saka_Chilpek,42.50,78.40,site,"Chilpek, Issyk-Kul, Kyrgyzstan"
Kyrgyzstan_IA_Saka_Keden,42.60,78.00,guess,"Keden, Issyk-Kul, Kyrgyzstan"
Kyrgyzstan_IA_Saka_Ken-Su,42.60,78.60,guess,"Ken-Su, Issyk-Kul, Kyrgyzstan"
Kyrgyzstan_IA_Uch-Kurbu,42.50,77.30,guess,"Uch-Kurbu, Issyk-Kul, Kyrgyzstan"
Kyrgyzstan_Late_Antiquity_Alai_Nura,39.70,72.50,guess,"Alai Valley, Kyrgyzstan"
Kyrgyzstan_Late_Antiquity_Baskya,42.30,77.50,guess,"Baskiya, Issyk-Kul, Kyrgyzstan"
Kyrgyzstan_Late_Antiquity_Keden,42.60,78.00,guess,"Keden, Issyk-Kul, Kyrgyzstan"
Kyrgyzstan_Late_Antiquity_Uch-Kurbu,42.50,77.30,guess,"Uch-Kurbu, Issyk-Kul, Kyrgyzstan"
Laos_BA_Tam_Hang,20.30,103.90,site,"Tam Hang, Houaphanh, Laos"
Laos_Hoabinhian,20.30,103.90,guess,"Houaphanh, Laos"
Laos_LNBA_Tam_Pa_Ping,20.20,103.40,site,"Tam Pa Ping, Houaphanh, Laos"
Laos_Unknown_Provenance,18.00,103.50,country,"Laos"
Latvia_BA,57.00,25.00,country,"Latvia"
Latvia_Corded_Ware_Early,57.00,25.00,country,"Latvia"
Latvia_LN_Rinnukalns,57.60,25.05,site,"Rinnukalns, Latvia"
Latvia_MN_Zvejnieki,57.70,25.15,site,"Zvejnieki, Latvia"
Latvia_Mesolithic-N_Zvejnieki,57.70,25.15,site,"Zvejnieki, Latvia"
Latvia_Mesolithic_Kunda_Zvejnieki,57.70,25.15,site,"Zvejnieki, Latvia"
Latvia_Mesolithic_Narva_Zvejnieki,57.70,25.15,site,"Zvejnieki, Latvia"
Latvia_Mesolithic_Zvejnieki,57.70,25.15,site,"Zvejnieki, Latvia"
Latvia_N_Zvejnieki,57.70,25.15,site,"Zvejnieki, Latvia"
Lebanon_Early_Medieval_Chhim,33.60,35.50,site,"Chhim, Lebanon"
Lebanon_Hellenistic-Roman_Empire_Beirut,33.89,35.50,site,"Beirut, Lebanon"
Lebanon_Hellenistic_Beirut,33.89,35.50,site,"Beirut, Lebanon"
Lebanon_High_Medieval,33.90,35.50,country,"Lebanon"
Lebanon_IAIII_Beirut,33.89,35.50,site,"Beirut, Lebanon"
Lebanon_IAII_Beirut,33.89,35.50,site,"Beirut, Lebanon"
Lebanon_Late_Antiquity-Early_Medieval_(Byzantine)_Chhim,33.60,35.50,site,"Chhim, Lebanon"
Lebanon_Late_Antiquity-Early_Medieval_(Byzantine)_Ej-Jaouze,33.95,35.80,guess,"Ej-Jaouze, Mount Lebanon"
Lebanon_Late_Antiquity-Early_Medieval_(Byzantine)_Qornet_ed-Deir,34.00,35.90,guess,"Qornet ed-Deir, Mount Lebanon"
Lebanon_Late_Antiquity-Early_Medieval_(Byzantine-Rashidun)_Ej-Jaouze,33.95,35.80,guess,"Ej-Jaouze, Mount Lebanon"
Lebanon_Late_Antiquity_Qornet_ed-Deir,34.00,35.90,guess,"Qornet ed-Deir, Mount Lebanon"
Lebanon_MBA_Sidon_Canaanite,33.56,35.37,site,"Sidon, Lebanon"
Lebanon_Roman_Empire-Early_Medieval_(Byzantine)_Qornet_ed-Deir,34.00,35.90,guess,"Qornet ed-Deir, Mount Lebanon"
Lebanon_Roman_Republic-Empire_Beirut,33.89,35.50,site,"Beirut, Lebanon"
Liangdao_N,26.30,120.50,site,"Liang Island, Matsu, Taiwan"
Libya_N_Saharan_Pastoral_Takarkori,24.90,10.40,site,"Takarkori, Acacus, Libya"
Lithuania_BA,55.50,24.00,country,"Lithuania"
Lithuania_Corded_Ware,55.50,24.00,country,"Lithuania"
Lithuania_Corded_Ware_Early,55.50,24.00,country,"Lithuania"
Lithuania_EMN_Narva,55.50,24.00,country,"Lithuania"
Lithuania_Late_Antiquity-Early_Medieval_Berciunai,55.65,24.20,guess,"Berciunai, Panevezys, Lithuania"
Lithuania_Late_Antiquity-Early_Medieval_Marvele,54.87,23.87,site,"Marvele, Kaunas, Lithuania"
Lithuania_Late_Antiquity_East_Lithuanian_Barrow_Bailuliai,55.30,25.50,guess,"Bailuliai, eastern Lithuania"
Lithuania_Mesolithic,55.50,24.00,country,"Lithuania"
Luxembourg_Bell_Beaker,49.75,6.10,country,"Luxembourg"
Luxembourg_Mesolithic_Loschbour,49.78,6.20,site,"Loschbour, Luxembourg"
Magadan_BA_Ol'skaia,59.60,151.30,site,"Ola, Magadan Oblast, Russia"
Malawi_Chencherere_5200BP,-14.30,34.30,site,"Chencherere, Dedza, Malawi"
Malawi_Fingira_2500BP,-10.60,33.80,site,"Fingira, Nyika Plateau, Malawi"
Malawi_Fingira_6100BP,-10.60,33.80,site,"Fingira, Nyika Plateau, Malawi"
Malawi_Hora_14000BP,-11.90,33.60,site,"Hora, Mzimba, Malawi"
Malawi_Hora_8100BP,-11.90,33.60,site,"Hora, Mzimba, Malawi"
Malawi_Hora_8500BP,-11.90,33.60,site,"Hora, Mzimba, Malawi"
Malaysia_Early_Modern,3.10,101.70,country,"Malaysia"
Malaysia_Hoabinhian,5.00,101.50,guess,"Kelantan, Malaysia"
Malaysia_LN_Gua_Cha,5.00,101.50,site,"Gua Cha, Kelantan, Malaysia"
Malta_Gozo_LN,36.05,14.27,site,"Xaghra, Gozo, Malta"
Mesopotamia_Achaemenid_Batman,37.90,41.10,district,"Batman, Turkey"
Mesopotamia_EBA_Sirnak,37.50,42.45,district,"Sirnak, Turkey"
Mesopotamia_EBA_Titris_Hoyuk,37.30,38.50,site,"Titris Hoyuk, Sanliurfa, Turkey"
Mesopotamia_Early_Medieval_(Umayyad-Abbasid)_Tell_Masaikh,35.20,40.40,site,"Tell Masaikh, Deir ez-Zor, Syria"
Mesopotamia_Early_Medieval_Dara,37.18,40.95,site,"Dara, Mardin, Turkey"
Mesopotamia_Early_Medieval_Midyat,37.42,41.37,site,"Midyat, Mardin, Turkey"
Mesopotamia_Early_Modern_Midyat,37.42,41.37,site,"Midyat, Mardin, Turkey"
Mesopotamia_High_Medieval_Tell_Masaikh,35.20,40.40,site,"Tell Masaikh, Deir ez-Zor, Syria"
Mesopotamia_IA_Batman,37.90,41.10,district,"Batman, Turkey"
Mesopotamia_IA_Neo-Assyrian-Achaemenid_Batman,37.90,41.10,district,"Batman, Turkey"
Mesopotamia_IA_Neo-Assyrian-Achaemenid_Nevali_Cori,37.53,38.60,site,"Nevali Cori, Sanliurfa, Turkey"
Mesopotamia_LBA_Middle_Assyrian_Nemrik_9,36.85,42.85,site,"Nemrik 9, Dohuk, Iraq"
Mesopotamia_LCA_Batman,37.90,41.10,district,"Batman, Turkey"
Mesopotamia_LCA_Sirnak,37.50,42.45,district,"Sirnak, Turkey"
Mesopotamia_N_PPNA_Boncuklu_Tarla,37.35,41.65,site,"Boncuklu Tarla, Mardin, Turkey"
Mesopotamia_N_PPNB_Nevali_Cori,37.53,38.60,site,"Nevali Cori, Sanliurfa, Turkey"
Mesopotamia_N_PPN_Cayonu,38.22,39.73,site,"Cayonu, Diyarbakir, Turkey"
Mesopotamia_N_PPN_Nemrik_9,36.85,42.85,site,"Nemrik 9, Dohuk, Iraq"
Mesopotamia_Parthian-Roman_Empire_Nevali_Cori,37.53,38.60,site,"Nevali Cori, Sanliurfa, Turkey"
Mexico_Classic-Postclassic_Tayopa,28.40,-109.00,guess,"Tayopa, Sonora, Mexico"
Mexico_Classic_Canada_de_la_Virgen,20.85,-100.93,site,"Canada de la Virgen, Guanajuato, Mexico"
Mexico_Classic_Maya_Chichen_Itza,20.68,-88.57,site,"Chichen Itza, Yucatan, Mexico"
Mexico_Classic_Toluquilla,21.00,-99.60,site,"Toluquilla, Queretaro, Mexico"
Mexico_Colonial_Period,19.43,-99.13,country,"Mexico City, Mexico"
Mexico_Comondu_Precolonial,26.05,-111.80,site,"Comondu, Baja California Sur, Mexico"
Mexico_Coyote_Cave_950BP,26.00,-112.00,guess,"Coyote Cave, Baja California Sur, Mexico"
Mexico_Early_Modern_Campeche,19.85,-90.53,site,"Campeche, Mexico"
