label,lat,lon,precision,place
Manggarai_Rampasasa,-8.55,120.43,site,"Rampasasa, Manggarai, Flores, Indonesia"
Manipuri_Brahmin,24.82,93.94,region,"Imphal, Manipur, India"
Maniq,6.80,100.00,ethnic,"Maniq forests, Satun-Trang, southern Thailand"
Manjak_Gambia,13.45,-16.60,ethnic,"Banjul area, Gambia (Manjak community)"
Mansi,61.30,64.50,ethnic,"Mansi lands, Khanty-Mansi Okrug, Russia"
Manyika,-18.97,32.67,ethnic,"Manicaland (Mutare), Zimbabwe"
Maonan,24.83,108.26,ethnic,"Huanjiang Maonan Autonomous County, Guangxi, China"
Maori_(European-Mixed),-38.14,176.25,ethnic,"Rotorua, New Zealand"
Mappila_Muslim,11.25,75.78,region,"Malabar (Kozhikode), Kerala, India"
Marathi,19.00,75.50,region,"Maharashtra, India"
Marathi_Bari,19.00,75.50,region,"Maharashtra, India"
Marathi_Brahmin_Chitpavan,17.00,73.30,region,"Konkan coast (Ratnagiri), Maharashtra, India"
Marathi_Sunar,19.00,75.50,region,"Maharashtra, India"
Mardini_Arab,37.31,40.74,site,"Mardin, Turkey"
Mari,56.63,47.90,ethnic,"Yoshkar-Ola, Mari El, Russia"
Masai_Kenya,-1.90,36.50,ethnic,"Maasailand (Kajiado-Narok), Kenya"
Mauritanian_Arab_Beidan,18.08,-15.98,ethnic,"Nouakchott, Mauritania"
Mawasi_Chhattisgarh,22.00,82.00,region,"Chhattisgarh, India"
Maya,20.00,-89.00,ethnic,"Yucatan Peninsula, Mexico"
Maya_Tzotzil,16.74,-92.64,ethnic,"Chiapas highlands (San Cristobal), Mexico"
Mazandarani,36.57,53.06,region,"Sari, Mazandaran, Iran"
Mbo,4.95,9.93,ethnic,"Mbo area (Nkongsamba), Littoral, Cameroon"
Mbukushu,-18.10,21.60,ethnic,"Kavango / Okavango panhandle, Namibia-Botswana"
Mbuti,1.50,29.00,ethnic,"Ituri Forest, DR Congo"
Mende_Sierra_Leone,7.96,-11.74,ethnic,"Bo, Sierra Leone"
Mentawai,-1.80,99.20,ethnic,"Mentawai Islands, Indonesia"
Mexican_Mestizo,19.43,-99.13,country,"Mexico City, Mexico"
Mhallami,37.30,41.00,ethnic,"Tur Abdin / Mardin, southeastern Turkey"
Miao_Guangxi_Huanjiang,24.83,108.26,site,"Huanjiang County, Guangxi, China"
Miao_Guangxi_Longlin,24.77,105.34,site,"Longlin County, Baise, Guangxi, China"
Miao_Guangxi_Longsheng,25.80,110.01,site,"Longsheng County, Guilin, Guangxi, China"
Miao_Guangxi_Rongshui,25.07,109.25,site,"Rongshui Miao Autonomous County, Guangxi, China"
Miao_Guangxi_Sanjiang,25.78,109.60,site,"Sanjiang Dong Autonomous County, Guangxi, China"
Miao_Guangxi_Xilin,24.49,105.10,site,"Xilin County, Baise, Guangxi, China"
Miao_Guangxi_Ziyuan,26.03,110.65,site,"Ziyuan County, Guilin, Guangxi, China"
Miao_Guizhou_Leishan,26.38,108.08,site,"Leishan County, Qiandongnan, Guizhou, China"
Miao_Guizhou_Songtao,28.16,109.20,site,"Songtao Miao Autonomous County, Guizhou, China"
Mijikenda_Chonyi,-3.80,39.70,ethnic,"Chonyi area, Kilifi County, Kenya"
Mijikenda_Giriama,-3.63,39.85,ethnic,"Giriama area, Kilifi County, Kenya"
Mijikenda_Kambe,-3.85,39.65,ethnic,"Kambe area, Kilifi County, Kenya"
Mijikenda_Kauma,-3.60,39.75,ethnic,"Kauma area, Kilifi County, Kenya"
Mingrelian_Abasha,42.20,42.20,site,"Abasha, Samegrelo, Georgia"
Mingrelian_Akhalsopeli,42.35,41.80,guess,"Akhalsopeli village, Samegrelo, Georgia"
Mingrelian_Chkhorotsqu,42.50,42.10,site,"Chkhorotsqu, Samegrelo, Georgia"
Mingrelian_Didi-Chqoni,42.42,42.15,guess,"Didi Chqoni village, Samegrelo, Georgia"
Mingrelian_Jgali,42.62,42.02,guess,"Jgali, Tsalenjikha municipality, Samegrelo, Georgia"
Mingrelian_Jvari,42.72,42.05,site,"Jvari, Tsalenjikha municipality, Samegrelo, Georgia"
Mingrelian_Khabume,42.28,42.00,guess,"Khabume village, Samegrelo, Georgia"
Mingrelian_Kheta,42.32,41.85,guess,"Kheta, Khobi municipality, Samegrelo, Georgia"
Mingrelian_Khobi,42.31,41.90,site,"Khobi, Samegrelo, Georgia"
Mingrelian_Kurzu,42.40,42.30,guess,"Kurzu village, Martvili municipality, Samegrelo, Georgia"
Mingrelian_Letsurtsume,42.52,42.05,guess,"Letsurtsume, Chkhorotsqu municipality, Samegrelo, Georgia"
Mingrelian_Lia,42.65,42.05,guess,"Lia, Tsalenjikha municipality, Samegrelo, Georgia"
Mingrelian_Martvili,42.41,42.38,site,"Martvili, Samegrelo, Georgia"
Mingrelian_Mukhuri,42.58,42.10,guess,"Mukhuri, Chkhorotsqu municipality, Samegrelo, Georgia"
Mingrelian_Nojikhevi,42.30,41.95,guess,"Nojikhevi, Khobi municipality, Samegrelo, Georgia"
Mingrelian_Nokalakevi,42.37,42.19,site,"Nokalakevi, Senaki municipality, Samegrelo, Georgia"
Mingrelian_Norio,41.83,44.98,site,"Norio, Gardabani municipality, near Tbilisi, Georgia"
Mingrelian_Nosiri,42.30,42.05,guess,"Nosiri, Senaki municipality, Samegrelo, Georgia"
Mingrelian_Obuji,42.28,42.10,guess,"Obuji, Senaki municipality, Samegrelo, Georgia"
Mingrelian_Poti,42.15,41.67,site,"Poti, Samegrelo, Georgia"
Mingrelian_Potskhoetseri,42.55,42.12,guess,"Potskho-Etseri, Chkhorotsqu municipality, Georgia"
Mingrelian_Salkhino,42.48,42.35,guess,"Salkhino, Martvili municipality, Samegrelo, Georgia"
Mingrelian_Senaki,42.27,42.07,site,"Senaki, Samegrelo, Georgia"
Mingrelian_Sujuna,42.43,42.25,guess,"Sujuna, Martvili municipality, Samegrelo, Georgia"
Mingrelian_Taleri,42.50,42.00,guess,"Taleri village, Samegrelo, Georgia"
Mingrelian_Tbilisi,41.72,44.78,site,"Tbilisi, Georgia"
Mingrelian_Teklati,42.30,41.95,guess,"Teklati, Senaki municipality, Samegrelo, Georgia"
Mingrelian_Tsalenjikha,42.60,42.07,site,"Tsalenjikha, Samegrelo, Georgia"
Mingrelian_Zana,42.32,42.10,guess,"Zana, Senaki municipality, Samegrelo, Georgia"
Mingrelian_Zugdidi,42.51,41.87,site,"Zugdidi, Samegrelo, Georgia"
Mixe,17.10,-95.90,ethnic,"Mixe country, Oaxaca, Mexico"
Mixtec,17.20,-97.60,ethnic,"La Mixteca, Oaxaca, Mexico"
Mizo,23.73,92.72,ethnic,"Aizawl, Mizoram, India"
Mlabri,18.80,100.80,ethnic,"Nan province, northern Thailand"
Mogush,-6.00,145.00,guess,"unidentified label; placed in the New Guinea highlands"
Moken,10.00,98.30,ethnic,"Mergui Archipelago / Andaman Sea coast"
Moldovan,47.01,28.86,country,"Chisinau, Moldova"
Moldovan_Stefan_Voda,46.51,29.66,district,"Stefan Voda district, Moldova"
Mon_Thailand,13.80,99.30,ethnic,"Mon communities, Kanchanaburi-Ratchaburi, Thailand"
Mongol_Guizhou_Bijie,27.30,105.29,site,"Bijie, Guizhou, China"
Mongol_Inner_Mongolia,42.00,113.00,region,"Inner Mongolia, China"
Mongol_Inner_Mongolia_Baotu,40.66,109.84,site,"Baotou, Inner Mongolia, China"
Mongol_Inner_Mongolia_Hulunbuir,49.21,119.77,district,"Hulunbuir, Inner Mongolia, China"
Mongol_Mongolia,47.92,106.92,country,"Ulaanbaatar, Mongolia"
Mongol_Xinjiang,41.73,86.15,district,"Bayingolin Mongol Autonomous Prefecture, Xinjiang, China"
Montenegrin,42.44,19.26,country,"Podgorica, Montenegro"
Mordvin,54.18,45.18,ethnic,"Saransk, Mordovia, Russia"
Mordvin_Erzya,54.40,45.50,ethnic,"Erzya area, eastern Mordovia, Russia"
Mordvin_Moksha,54.00,43.90,ethnic,"Moksha area, western Mordovia, Russia"
Moroccan_Arab,33.00,-6.50,country,"Morocco"
Moroccan_Arab-Berber,32.00,-6.50,country,"Morocco"
Moroccan_Arab_Casablanca,33.57,-7.59,site,"Casablanca, Morocco"
Moroccan_Arab_Errachidia,31.93,-4.42,site,"Errachidia, Morocco"
Moroccan_Arab_Fassi,34.03,-5.00,site,"Fez, Morocco"
Moroccan_Arab_Jebala,35.10,-5.30,region,"Jebala, western Rif, Morocco"
Moroccan_Arab_Jebala_Chefchaouen,35.17,-5.27,site,"Chefchaouen, Morocco"
Moroccan_Arab_Morisco_Sale,34.05,-6.80,site,"Sale, Morocco"
Moroccan_Arab_Morisco_Tetouan,35.57,-5.37,site,"Tetouan, Morocco"
Moroccan_Arab_Oujda,34.68,-1.91,site,"Oujda, Morocco"
Moroccan_Arab_Zagora,30.33,-5.84,site,"Zagora, Morocco"
Moroccan_Jew,33.57,-7.59,ethnic,"Casablanca, Morocco"
Moroccan_Jew_(Toshav-Shifted),31.60,-7.20,ethnic,"Atlas Mountains, Morocco"
Mossi,12.37,-1.53,ethnic,"Ouagadougou, Burkina Faso"
Mountain_Jew_Azerbaijan,41.36,48.51,ethnic,"Qirmizi Qasaba (Quba), Azerbaijan"
Mountain_Jew_Chechnya,43.32,45.69,ethnic,"Grozny, Chechnya, Russia"
Mountain_Jew_Ciscaucasia,43.48,43.61,region,"Nalchik, Ciscaucasia, Russia"
Mountain_Jew_Dagestan,42.06,48.29,ethnic,"Derbent, Dagestan, Russia"
Mulam,24.78,108.90,ethnic,"Luocheng Mulam Autonomous County, Guangxi, China"
Mulao_Guizhou_Majiang,26.49,107.59,site,"Majiang County, Qiandongnan, Guizhou, China"
Mumbai_Jew,19.08,72.88,site,"Mumbai, India (Bene Israel)"
Mursi,5.60,35.90,ethnic,"Lower Omo Valley, Ethiopia"
Murut_Brunei,4.60,115.15,ethnic,"Temburong, Brunei"
Mwani,-12.97,40.52,ethnic,"Pemba, Cabo Delgado, Mozambique"
Mzigua,-5.43,38.02,ethnic,"Zigua country (Handeni), Tanga, Tanzania"
Naga_India,25.67,94.11,ethnic,"Kohima, Nagaland, India"
Naga_Myanmar,25.70,95.00,ethnic,"Naga Self-Administered Zone, Sagaing, Myanmar"
Nahua,19.50,-98.20,ethnic,"Nahua areas, Puebla-Tlaxcala, Mexico"
Nama,-26.58,18.13,ethnic,"Keetmanshoop, southern Namibia"
Nanai,49.50,136.60,ethnic,"Nanai district, lower Amur, Khabarovsk Krai, Russia"
Nasioi,-6.20,155.60,ethnic,"Kieta area, Bougainville, Papua New Guinea"
Navajo,36.10,-109.50,ethnic,"Navajo Nation, Arizona-New Mexico, USA"
Naxi,26.87,100.23,ethnic,"Lijiang, Yunnan, China"
Ndau,-20.20,32.62,ethnic,"Chipinge, southeastern Zimbabwe"
Negidal_Orochi,51.80,136.60,ethnic,"Amgun river, Khabarovsk Krai, Russia"
Nenets_Forest,64.50,78.00,ethnic,"Purovsky district, Yamalo-Nenets Okrug, Russia"
Nenets_Tundra,68.50,71.00,ethnic,"Yamal Peninsula, Yamalo-Nenets Okrug, Russia"
Nepali,27.71,85.32,country,"Kathmandu, Nepal"
Newar,27.70,85.32,ethnic,"Kathmandu Valley, Nepal"
Ngadha_Bena,-8.87,120.98,site,"Bena village, Ngada, Flores, Indonesia"
Ngajanji,-17.40,145.60,guess,"uncertain label; placed at Ngadjanji country, Queensland, Australia"
Nganasan,71.20,93.00,ethnic,"Ust-Avam, Taimyr, Russia"
Ngoni_Malawi,-11.90,33.60,ethnic,"Mzimba, northern Malawi"
Ngumba,3.08,10.42,ethnic,"Bipindi-Kribi area, South Region, Cameroon"
Ni-Vanuatu,-17.73,168.32,country,"Port Vila, Vanuatu"
Ni-Vanuatu_(European-Mixed),-17.73,168.32,country,"Port Vila, Vanuatu"
Nias_Gomo,0.80,97.85,site,"Gomo, South Nias, Indonesia"
Nias_Hilitobara,0.70,97.80,guess,"Hilitobara village, South Nias, Indonesia"
Nihali,21.20,76.60,ethnic,"Nihali (Nahali) area, Buldhana-Burhanpur, India"
Nivkh,53.20,141.00,ethnic,"Amur estuary / northern Sakhalin, Russia"
Nogai_Astrakhan,46.35,48.04,district,"Astrakhan oblast, Russia"
Nogai_Dagestan,44.20,46.00,district,"Nogaysky district, Dagestan, Russia"
Nogai_Dobruja,44.18,28.63,region,"Dobruja (Constanta), Romania"
Nogai_Stavropol,44.75,44.99,district,"Neftekumsk, Stavropol Krai, Russia"
North_Kannadi,15.36,75.12,region,"North Karnataka (Hubli-Dharwad), India"
North_Madhya_Pradeshi_Rajput,26.22,78.18,region,"Gwalior, northern Madhya Pradesh, India"
Northern_Irish_Mixed_(Ulster_Irish+Ulster_Scots),54.60,-5.93,region,"Belfast, Northern Ireland"
Norwegian,59.91,10.75,country,"Oslo, Norway"
Norwegian_Bergen,60.39,5.32,site,"Bergen, Norway"
Nuba,11.60,29.70,ethnic,"Nuba Mountains, South Kordofan, Sudan"
Nuba_Koalib,11.50,30.50,ethnic,"Koalib hills, Nuba Mountains, Sudan"
Nubian_Danagla,19.17,30.48,ethnic,"Dongola, Sudan"
Nubian_Nobiin_Halfawi,21.80,31.35,ethnic,"Wadi Halfa, Sudan"
Nubian_Nobiin_Mahas,20.10,30.55,ethnic,"Mahas (Delgo), northern Sudan"
Nuer,9.25,29.80,ethnic,"Bentiu / Upper Nile, South Sudan"
Nuristani,35.33,70.90,ethnic,"Nuristan province, Afghanistan"
Nyah_Kur,16.00,101.60,ethnic,"Chaiyaphum province, northeastern Thailand"
Nyaneka,-14.92,13.49,ethnic,"Lubango, Huila, Angola"
Nyanja,-14.00,34.90,ethnic,"Lake Malawi shore, central Malawi"
Nyishi,27.30,93.60,ethnic,"Papum Pare / Lower Subansiri, Arunachal Pradesh, India"
Odia_Khandayat,20.50,85.10,region,"Odisha, India"
Ogiek_Kenya,-0.60,35.70,ethnic,"Mau Forest, Kenya"
Ojibwe_(European-Mixed),47.50,-92.00,ethnic,"Ojibwe country, northern Minnesota / Great Lakes"
Omani_Arab,23.60,58.55,country,"Muscat, Oman"
Onge,10.75,92.55,ethnic,"Little Andaman, Andaman Islands, India"
Orcadian,59.00,-3.00,district,"Orkney Islands, Scotland"
Oromo_Ethiopia,8.00,39.50,ethnic,"Oromia, Ethiopia"
Oroqen,50.57,123.72,ethnic,"Oroqen Autonomous Banner, Inner Mongolia, China"
Ossetian_North_Ossetia,43.03,44.68,district,"Vladikavkaz, North Ossetia, Russia"
Ossetian_South_Ossetia,42.23,43.97,district,"Tskhinvali, South Ossetia"
Ovambo_Namibia,-17.78,15.70,ethnic,"Oshakati, Ovamboland, Namibia"
Pahari_Jatt_Muslim,33.50,73.70,ethnic,"Pahari belt, Murree-Azad Kashmir, Pakistan"
Pahari_Mirpur,33.15,73.75,site,"Mirpur, Azad Kashmir, Pakistan"
Pahari_Rajput_Muslim_Jammu,32.73,74.86,district,"Jammu, India"
Palestinian_Arab_Christian,31.70,35.20,ethnic,"Bethlehem, West Bank"
Palestinian_Arab_Muslim,31.90,35.20,ethnic,"Ramallah, West Bank"
Palestinian_Arab_Muslim_Gaza,31.50,34.45,site,"Gaza City, Gaza Strip"
Pallan,9.93,78.12,ethnic,"Madurai region, Tamil Nadu, India"
Pamiri_Ishkashim,36.72,71.61,site,"Ishkashim, Badakhshan, Tajikistan"
Pamiri_Rushan,37.95,71.55,site,"Rushan, Badakhshan, Tajikistan"
Pamiri_Sarikoli,37.77,75.23,ethnic,"Tashkurgan, Xinjiang, China"
Pamiri_Shugnan,37.49,71.55,site,"Khorog (Shughnan), Badakhshan, Tajikistan"
Paniya,11.70,76.10,ethnic,"Wayanad, Kerala, India"
Pantar,-8.40,124.10,site,"Pantar Island, Alor archipelago, Indonesia"
Papuan,-6.00,145.00,country,"Papua New Guinea"
Papuan_Coastal,-9.44,147.18,region,"Port Moresby / south coast, Papua New Guinea"
Papuan_Highland,-5.85,144.23,region,"New Guinea highlands (Mount Hagen area)"
Parsi_India,19.08,72.88,ethnic,"Mumbai, India"
Parsi_Pakistan,24.86,67.01,ethnic,"Karachi, Pakistan"
Pashtun_Afghanistan,33.00,66.50,ethnic,"Pashtun belt, southern Afghanistan"
Pashtun_Afghanistan_Jalalabad,34.43,70.45,site,"Jalalabad, Nangarhar, Afghanistan"
Pashtun_Afghanistan_Kabul,34.53,69.17,site,"Kabul, Afghanistan"
Pashtun_Afghanistan_Kandahar,31.62,65.72,site,"Kandahar, Afghanistan"
Pashtun_Afghanistan_Kunar,34.87,71.15,district,"Kunar province, Afghanistan"
Pashtun_Afghanistan_North,36.73,68.87,region,"Kunduz, northern Afghanistan"
Pashtun_Bettani,32.80,70.40,ethnic,"Bannu-Waziristan borderland, Pakistan"
Pashtun_Durrani,31.62,65.72,ethnic,"Kandahar, Afghanistan"
Pashtun_Ghilji,33.55,68.42,ethnic,"Ghazni, Afghanistan"
Pashtun_India_Bhopal,23.26,77.41,site,"Bhopal, Madhya Pradesh, India"
Pashtun_Kakakhel,33.98,71.60,ethnic,"Kaka Khel area, Khyber-Nowshera, Pakistan"
Pashtun_Khalil,34.02,71.52,ethnic,"Peshawar valley, Pakistan"
Pashtun_Khattak,33.12,71.09,ethnic,"Karak-Kohat, Khyber Pakhtunkhwa, Pakistan"
Pashtun_Khattak_Nowshera,34.02,71.98,site,"Nowshera, Khyber Pakhtunkhwa, Pakistan"
Pashtun_Mohmand,34.35,71.30,district,"Mohmand district, Khyber Pakhtunkhwa, Pakistan"
Pashtun_Northeast_Afghanistan,36.50,69.00,region,"Kunduz-Baghlan, northeastern Afghanistan"
Pashtun_Pakistan,33.50,70.50,ethnic,"Khyber Pakhtunkhwa, Pakistan"
Pashtun_Pakistan_Kurram,33.90,70.10,district,"Kurram (Parachinar), Pakistan"
Pashtun_Pakistan_Syed,34.00,71.50,guess,"Peshawar region, Pakistan"
Pashtun_Safi,34.80,71.00,ethnic,"Safi area, Kunar-Mohmand borderland"
Pashtun_Shinwari,34.15,70.90,ethnic,"Shinwari area, Nangarhar / Torkham"
Pashtun_Tarkalani,34.68,71.50,ethnic,"Bajaur, Khyber Pakhtunkhwa, Pakistan"
Pashtun_Tarkalani_Kakazai,34.68,71.50,ethnic,"Bajaur, Khyber Pakhtunkhwa, Pakistan"
Pashtun_Uthmankhel,34.60,71.60,ethnic,"Bajaur-Malakand, Pakistan"
Pashtun_Waziri,32.60,69.90,ethnic,"Waziristan, Pakistan"
Pashtun_Yusufzai,34.30,72.05,ethnic,"Mardan-Swat, Khyber Pakhtunkhwa, Pakistan"
Pashtun_Zazi,33.75,69.90,ethnic,"Jaji (Zazi), Paktia, Afghanistan"
Pedi,-24.20,29.90,ethnic,"Sekhukhuneland, Limpopo, South Africa"
Persian,32.50,53.50,ethnic,"Iran (Persian core)"
Persian_Achomi,27.68,54.33,ethnic,"Larestan, Fars, Iran"
Persian_Bandari,27.19,56.28,ethnic,"Bandar Abbas, Hormozgan, Iran"
Persian_Fars,29.60,52.80,region,"Fars province, Iran"
Persian_Fars_Shiraz,29.59,52.58,site,"Shiraz, Fars, Iran"
Persian_Isfahan,32.65,51.67,site,"Isfahan, Iran"
Persian_Kerman,30.28,57.08,site,"Kerman, Iran"
Persian_Khorasan,36.30,59.60,region,"Mashhad, Khorasan, Iran"
Persian_Khuzestan,31.32,48.67,region,"Ahvaz, Khuzestan, Iran"
Persian_Markazi,34.09,49.70,district,"Arak, Markazi, Iran"
Persian_Qom,34.64,50.88,site,"Qom, Iran"
Persian_Semnan,35.58,53.39,site,"Semnan, Iran"
Persian_Sistan,31.03,61.50,region,"Zabol, Sistan, Iran"
Persian_Tehran,35.69,51.39,site,"Tehran, Iran"
Persian_Yazd,31.90,54.37,site,"Yazd, Iran"
Peruvian_Mestizo,-12.05,-77.04,country,"Lima, Peru"
Piapoco,4.20,-69.50,ethnic,"Orinoco basin, Colombia-Venezuela"
Pima,28.50,-108.50,ethnic,"Pima Bajo area, Sonora-Chihuahua, Mexico"
Piramalai_Kallar,10.10,78.30,ethnic,"Madurai-Sivaganga, Tamil Nadu, India"
Polish,52.23,21.01,country,"Warsaw, Poland"
Polish_Mazovia,52.23,21.01,region,"Mazovia, Poland"
Polish_Silesia,50.26,19.02,region,"Silesia (Katowice), Poland"
Polish_Wielkopolska,52.41,16.93,region,"Greater Poland (Poznan), Poland"
Pomak_Bulgaria,41.58,24.71,ethnic,"Rhodope Mountains (Smolyan), Bulgaria"
Pomak_Greece,41.35,24.88,ethnic,"Xanthi, Western Thrace, Greece"
Pomak_North_Macedonia,41.60,20.90,ethnic,"Torbesh areas, western North Macedonia"
Portuguese,38.72,-9.14,country,"Lisbon, Portugal"
Portuguese_Madeira,32.65,-16.91,district,"Funchal, Madeira, Portugal"
Puerto_Rican,18.47,-66.11,country,"San Juan, Puerto Rico"
Pulaya_Kerala,9.90,76.50,ethnic,"Central Kerala, India"
Pulliyar,10.40,77.00,ethnic,"Palani-Anaimalai hills, Tamil Nadu-Kerala border"
Pumi,26.70,99.40,ethnic,"Lanping-Ninglang, Yunnan, China"
Punjabi_Arain,31.55,74.34,ethnic,"Lahore region, Punjab, Pakistan"
Punjabi_Arora,30.90,74.00,ethnic,"West Punjab / Punjab borderland"
Punjabi_Awan,32.90,72.70,ethnic,"Salt Range / Potohar, Punjab, Pakistan"
Punjabi_Bania_Gupta,30.90,75.85,ethnic,"Ludhiana, Punjab, India"
Punjabi_Brahmin,31.00,75.50,ethnic,"Punjab, India"
Punjabi_Brahmin_Doaba,31.33,75.58,region,"Doaba (Jalandhar), Punjab, India"
Punjabi_Brahmin_Potohar,33.60,73.05,region,"Potohar (Rawalpindi), Punjab, Pakistan"
Punjabi_Chuhra_Christian_India,31.00,75.50,ethnic,"Punjab, India"
Punjabi_Gujar,32.50,74.10,ethnic,"Gujrat district, Punjab, Pakistan"
