label,lat,lon,precision,place
Berber_Tunisia_East_Zenati_Sened,34.50,9.36,site,"Sened, Gafsa, Tunisia"
Berber_Tunisia_East_Zenati_Tamezret,33.55,9.87,site,"Tamezret, Gabes, Tunisia"
Berber_Tunisia_East_Zenati_Zraoua,33.60,9.90,site,"Zraoua, Gabes, Tunisia"
Besermyan,58.14,52.66,ethnic,"Yukamensky/Glazov, Udmurtia, Russia"
Beta_Israel_(Ethiopian_Jew),12.60,37.47,ethnic,"Gondar, Ethiopia"
Bezhta,42.10,46.10,ethnic,"Bezhta, Tsuntinsky District, Dagestan, Russia"
Bhojpuri_Kshatriya,25.56,84.66,region,"Ara, Bhojpur, Bihar, India"
Bhumij,22.50,86.20,ethnic,"Jharkhand/Odisha border, India"
Bhunjia_Chhattisgarh,20.63,82.06,ethnic,"Gariaband, Chhattisgarh, India"
Biaka,3.60,17.40,ethnic,"Lobaye, Central African Republic"
Bihari_Brahmin_Bhumihar,25.60,85.14,region,"Patna, Bihar, India"
Bihari_Kayastha,25.60,85.14,region,"Patna, Bihar, India"
Birhor,23.99,85.36,ethnic,"Hazaribagh, Jharkhand, India"
Bitonga,-23.87,35.38,ethnic,"Inhambane, Mozambique"
Blang,21.96,100.45,ethnic,"Menghai, Xishuangbanna, Yunnan, China"
Bolivian_Cochabamba,-17.39,-66.16,district,"Cochabamba, Bolivia"
Bolivian_La_Paz,-16.50,-68.15,district,"La Paz, Bolivia"
Bolivian_Pando,-11.03,-68.77,district,"Cobija, Pando, Bolivia"
Bonan,35.70,102.88,ethnic,"Jishishan, Gansu, China"
Bonda,18.35,82.10,ethnic,"Malkangiri, Odisha, India"
Bosniak,43.86,18.41,ethnic,"Sarajevo, Bosnia and Herzegovina"
Bosniak_Croatia,45.81,15.98,guess,"Zagreb, Croatia"
Bosniak_Sandzak,43.14,20.52,region,"Novi Pazar, Sandzak, Serbia"
Botlikh,42.66,46.22,ethnic,"Botlikh, Dagestan, Russia"
Bouyei_Guizhou_Guanling,25.94,105.62,site,"Guanling, Guizhou, China"
Brahui,29.03,66.59,ethnic,"Kalat, Balochistan, Pakistan"
Braj_Brahmin_Kanyakubja,27.49,77.67,region,"Mathura, Braj, Uttar Pradesh, India"
Brazilian_Branco,-23.55,-46.63,country,"Sao Paulo, Brazil"
Brazilian_Pardo,-12.97,-38.50,guess,"Salvador, Bahia, Brazil"
Breton,48.20,-3.00,region,"Brittany, France"
Breton_Cotes-d'Armor,48.51,-2.77,district,"Saint-Brieuc, Cotes-d'Armor, France"
Breton_Finistere,48.00,-4.10,district,"Quimper, Finistere, France"
Breton_Ille-et-Vilaine,48.11,-1.68,district,"Ille-et-Vilaine, France"
Breton_Ille-et-Vilaine_Rennes,48.11,-1.68,site,"Rennes, France"
Breton_Loire-Atlantique,47.22,-1.55,district,"Nantes, Loire-Atlantique, France"
Breton_Morbihan,47.66,-2.76,district,"Vannes, Morbihan, France"
Bukharian_Jew,39.77,64.42,ethnic,"Bukhara, Uzbekistan"
Bulala,12.83,17.50,ethnic,"Lake Fitri, Chad"
Bulgarian,42.70,23.32,country,"Sofia, Bulgaria"
Bunu_Baiku_Yao,25.00,107.55,site,"Nandan, Guangxi, China"
Bunu_Changshan_Yao,23.93,108.10,guess,"Du'an, Guangxi, China"
Bunu_Qing_Yao,24.70,107.60,guess,"Hechi, Guangxi, China"
Burusho,36.32,74.65,ethnic,"Hunza, Gilgit-Baltistan, Pakistan"
Buryat,51.83,107.58,ethnic,"Ulan-Ude, Buryatia, Russia"
Buryat_Aginsky,51.10,114.53,district,"Aginskoye, Zabaykalsky Krai, Russia"
Buryat_Duldurginsky,50.68,113.60,district,"Duldurga, Zabaykalsky Krai, Russia"
Buryat_Irkutsk,52.80,104.75,district,"Ust-Orda, Irkutsk Oblast, Russia"
Buryat_Khorinsky,52.16,109.77,district,"Khorinsk, Buryatia, Russia"
Buryat_Mongolia,48.07,114.53,district,"Choibalsan, Dornod, Mongolia"
Buryat_Zakamensky,50.37,103.28,district,"Zakamensk, Buryatia, Russia"
Cachi,-25.12,-66.16,guess,"Cachi, Salta, Argentina"
Cajun,30.22,-92.02,region,"Lafayette, Louisiana, USA"
Cambodian,11.56,104.92,country,"Phnom Penh, Cambodia"
Cameroonian_Bafut,6.09,10.10,site,"Bafut, Northwest Region, Cameroon"
Cameroonian_Bantu,3.85,11.50,region,"Yaounde, southern Cameroon"
Cameroonian_Semi-Bantu,5.96,10.15,region,"Bamenda, Western Highlands, Cameroon"
Cashibo,-8.80,-75.30,ethnic,"Ucayali/Huanuco, Peru"
Catalan_Pyrenees-Orientales,42.70,2.90,district,"Perpignan, Pyrenees-Orientales, France"
Central_Uttar_Pradeshi_Brahmin_Lucknow,26.85,80.95,site,"Lucknow, Uttar Pradesh, India"
Chamalal,42.40,46.05,ethnic,"Tsumadinsky District, Dagestan, Russia"
Chamorro_(European-Mixed),13.45,144.75,ethnic,"Guam"
Chane,-21.90,-63.70,ethnic,"Chaco, Bolivia/Argentina border"
Changana,-24.00,33.00,ethnic,"Gaza Province, Mozambique"
Chechen,43.31,45.69,ethnic,"Grozny, Chechnya, Russia"
Chenchu,16.00,78.90,ethnic,"Nallamala Hills, Andhra Pradesh/Telangana, India"
Chewa_Malawi,-13.98,33.79,ethnic,"Lilongwe, Malawi"
Chhattisgarhi_Satnami,21.25,81.63,region,"Raipur, Chhattisgarh, India"
Chin,22.65,93.61,region,"Hakha, Chin State, Myanmar"
Chipewyan,59.50,-109.00,ethnic,"northern Saskatchewan, Canada"
Chitak_Greece_Eastern_Macedonia_and_Thrace,41.10,25.40,district,"Xanthi/Komotini, Thrace, Greece"
Choctaw,32.78,-89.12,ethnic,"Philadelphia, Mississippi, USA"
Chopi,-24.40,34.80,ethnic,"Zavala, Inhambane, Mozambique"
Chukchi,64.73,177.51,ethnic,"Anadyr, Chukotka, Russia"
Chukchi_(European-Mixed),64.73,177.51,ethnic,"Anadyr, Chukotka, Russia"
Chuvash,56.13,47.25,ethnic,"Cheboksary, Chuvashia, Russia"
Circassian_Adyghe,44.61,40.10,ethnic,"Maykop, Adygea, Russia"
Circassian_Kabardian,43.48,43.60,ethnic,"Nalchik, Kabardino-Balkaria, Russia"
Cochin_Jew,9.97,76.28,ethnic,"Kochi, Kerala, India"
Cochin_Jew_Paradesi,9.96,76.26,site,"Mattancherry, Kochi, Kerala, India"
Colla,-23.20,-65.50,ethnic,"Jujuy/Salta, Argentina"
Colombian_Mestizo,4.71,-74.07,country,"Bogota, Colombia"
Coloured,-33.92,18.42,region,"Cape Town, South Africa"
Comorian,-11.70,43.26,country,"Moroni, Comoros"
Cornish,50.26,-5.05,region,"Truro, Cornwall, England"
Corsican,42.15,9.10,region,"Corsica, France"
Corsican_Corse-du-Sud,41.93,8.74,district,"Ajaccio, Corse-du-Sud, France"
Cree_(European-Mixed),54.00,-100.00,ethnic,"Manitoba/Saskatchewan, Canada"
Crimean_Tatar_Steppe,45.60,34.30,region,"northern steppe, Crimea"
Crimean_Tatar_Steppe_Dobruja,44.18,28.63,region,"Constanta, Dobruja, Romania"
Croat,45.81,15.98,country,"Zagreb, Croatia"
Croat_Bosnia,44.23,17.67,region,"Travnik/Vitez, central Bosnia"
Croat_Dalmatia,43.51,16.44,region,"Split, Dalmatia, Croatia"
Croat_Herzegovina,43.34,17.81,region,"Mostar, Herzegovina"
Croat_Kajkavian_Northern_Croatia,46.31,16.34,region,"Varazdin, northern Croatia"
Croat_Slavonia,45.55,18.69,region,"Osijek, Slavonia, Croatia"
Cuban_Blanco,23.11,-82.37,country,"Havana, Cuba"
Cypriot_Arab_Maronite,35.34,33.07,site,"Kormakitis, Cyprus"
Czech,50.08,14.44,country,"Prague, Czechia"
Dai,22.00,100.80,ethnic,"Jinghong, Xishuangbanna, Yunnan, China"
Daju_Nyala_(Gemar),12.05,24.88,ethnic,"Nyala, South Darfur, Sudan"
Daju_Sudan,12.00,25.00,ethnic,"Darfur, Sudan"
Dakhni_Muslim_Hyderabad,17.39,78.49,site,"Hyderabad, Telangana, India"
Damara,-20.37,14.97,ethnic,"Khorixas, Damaraland, Namibia"
Dangaleat,12.18,18.70,ethnic,"Mongo, Guera, Chad"
Danish,55.68,12.57,country,"Copenhagen, Denmark"
Dargin,42.44,47.32,ethnic,"Levashi, Dagestan, Russia"
Dargin_Urkarah,42.30,47.50,site,"Urkarakh, Dakhadayevsky District, Dagestan, Russia"
Datog,-3.90,35.10,ethnic,"Lake Eyasi, Tanzania"
Daur,48.50,124.50,ethnic,"Morin Dawa, Inner Mongolia, China"
Dhurwa_Odisha,18.80,82.70,ethnic,"Koraput, Odisha, India"
Dinka,6.21,31.56,ethnic,"Bor, South Sudan"
Dogon,14.35,-3.61,ethnic,"Bandiagara, Mali"
Dogra_Brahmin_Jammu,32.73,74.86,site,"Jammu, India"
Dolgan,69.40,86.18,ethnic,"Dudinka, Taimyr, Krasnoyarsk Krai, Russia"
Dong_Guizhou_Congjiang,25.75,108.90,site,"Congjiang, Guizhou, China"
Dong_Guizhou_Liping,26.23,109.14,site,"Liping, Guizhou, China"
Dong_Guizhou_Rongjiang,25.93,108.52,site,"Rongjiang, Guizhou, China"
Dong_Guizhou_Tianzhu,26.91,109.21,site,"Tianzhu, Guizhou, China"
Dong_Guizhou_Tongren,27.72,109.19,site,"Tongren, Guizhou, China"
Dong_Hunan,26.16,109.79,region,"Tongdao, Hunan, China"
Dongxiang,35.66,103.39,ethnic,"Dongxiang, Linxia, Gansu, China"
Druze_Israel,32.70,35.05,district,"Daliyat al-Karmel, Israel"
Druze_Lebanon,33.69,35.58,district,"Chouf (Beiteddine), Lebanon"
Dungan,43.05,74.70,ethnic,"Masanchi/Korday, Kazakhstan-Kyrgyzstan border"
Dusadh,25.60,85.10,ethnic,"Bihar, India"
Dusun_Brunei,4.80,114.65,ethnic,"Tutong, Brunei"
Dutch,52.09,5.12,country,"Utrecht, Netherlands"
Dutch_Central,52.09,5.50,region,"Utrecht/Gelderland, Netherlands"
Dutch_Central+South,51.70,5.30,region,"central-southern Netherlands"
Dutch_Groningen,53.22,6.57,district,"Groningen, Netherlands"
Dutch_Limburg,50.85,5.69,district,"Maastricht, Limburg, Netherlands"
Dutch_North,52.90,5.60,region,"northern Netherlands"
Dutch_North_Brabant,51.70,5.30,district,"'s-Hertogenbosch, North Brabant, Netherlands"
Dutch_South_Holland,51.98,4.40,district,"South Holland, Netherlands"
